	1313 s
2639.8	7.80381E-13
2641.8	7.11933E-13
2643.6	7.29366E-13
2645.4	6.57226E-13
2647.4	6.36586E-13
2649.2	6.21373E-13
2651	6.52998E-13
2653	7.073E-13
2654.8	7.50378E-13
2656.6	7.44171E-13
2658.6	7.20639E-13
2660.4	7.67082E-13
2662.2	9.00753E-13
2664.2	1.01351E-12
2666	9.14855E-13
2667.8	8.524E-13
2669.8	8.69195E-13
2671.6	9.48837E-13
2673.4	8.41782E-13
2675.4	7.59142E-13
2677.2	7.88082E-13
2679.2	8.79633E-13
2681	9.17187E-13
2682.8	8.0352E-13
2684.8	7.94467E-13
2686.6	9.20804E-13
2688.4	9.22431E-13
2690.4	8.83889E-13
2692.2	9.20682E-13
2694	8.98293E-13
2696	9.01403E-13
2697.8	9.91754E-13
2699.6	8.91265E-13
2701.6	9.2637E-13
2703.4	1.01282E-12
2705.2	1.06491E-12
2707.2	1.00367E-12
2709	1.01214E-12
2710.8	1.01424E-12
2712.8	1.13875E-12
2714.6	1.11074E-12
2716.4	1.03631E-12
2718.4	9.9362E-13
2720.2	1.00965E-12
2722.2	1.08887E-12
2724	1.03453E-12
2725.8	1.10288E-12
2727.8	1.2354E-12
2729.6	1.24186E-12
2731.4	1.22297E-12
2733.4	1.26684E-12
2735.2	1.30627E-12
2737	1.48301E-12
2739	1.52505E-12
2740.8	1.47974E-12
2742.6	1.40141E-12
2744.6	1.5101E-12
2746.4	1.55157E-12
2748.2	1.49777E-12
2750.2	1.41755E-12
2752	1.48843E-12
2753.8	1.44568E-12
2755.8	1.36625E-12
2757.6	1.33158E-12
2759.4	1.3145E-12
2761.4	1.3179E-12
2763.2	1.26784E-12
2765.2	1.38282E-12
2767	1.24238E-12
2768.8	1.32096E-12
2770.8	1.16474E-12
2772.6	1.12633E-12
2774.4	1.12569E-12
2776.4	1.0697E-12
2778.2	1.10334E-12
2780	1.21139E-12
2782	1.21788E-12
2783.8	1.13033E-12
2785.6	1.13831E-12
2787.6	1.25064E-12
2789.4	1.38334E-12
2791.1	1.2241E-12
2791.2	1.2241E-12
2792.9	1.2241E-12
2793.2	1.2241E-12
2794.6	1.25743E-12
2795	1.25743E-12
2796.4	2.86362E-12
2796.8	1.25743E-12
2798.1	1.25743E-12
2798.8	1.25743E-12
2799.9	1.25743E-12
2800.6	1.25743E-12
2801.6	1.25743E-12
2802.4	1.25743E-12
2803.4	2.28796E-12
2804.4	1.25743E-12
2805.1	1.25743E-12
2806.2	1.2241E-12
2806.9	1.2241E-12
2808.2	1.2241E-12
2808.6	1.2241E-12
2810	1.07357E-12
2811.8	1.02889E-12
2813.8	9.86657E-13
2815.6	9.66314E-13
2817.4	8.90729E-13
2819.4	1.08014E-12
2821.2	1.07806E-12
2823	1.07228E-12
2825	1.06241E-12
2826.8	1.05687E-12
2828.6	1.05338E-12
2830.6	1.0459E-12
2832.4	1.01426E-12
2834.2	9.72466E-13
2836.2	9.41108E-13
2838	9.35942E-13
2839.8	9.45733E-13
2841.8	9.62045E-13
2843.6	9.76178E-13
2845.4	9.84339E-13
2847.4	9.84264E-13
2849.2	9.82804E-13
2851.2	9.84561E-13
2853	9.84517E-13
2854.8	9.85741E-13
2856.8	9.86333E-13
2858.6	9.86399E-13
2860.4	9.82182E-13
2862.4	9.83618E-13
2864.2	9.85619E-13
2866	9.7821E-13
2868	9.69446E-13
2869.8	9.72316E-13
2871.6	1.00177E-12
2873.6	1.04078E-12
2875.4	1.06906E-12
2877.2	1.07562E-12
2879.2	1.06617E-12
2881	1.05088E-12
2882.8	1.05895E-12
2884.8	9.52168E-13
2886.6	9.66898E-13
2888.4	9.76675E-13
2890.4	9.82846E-13
2892.2	9.28252E-13
2894.2	9.01705E-13
2896	9.19985E-13
2897.8	8.80258E-13
2899.8	9.20863E-13
2901.6	8.6588E-13
2903.4	7.87666E-13
2905.4	7.85115E-13
2907.2	8.4325E-13
2909	9.01491E-13
2911	9.20605E-13
2912.8	8.71069E-13
2914.6	9.26973E-13
2916.6	9.32283E-13
2918.4	9.31559E-13
2920.2	8.98041E-13
2922.2	1.00485E-12
2924	1.10743E-12
2925.8	1.16966E-12
2927.8	1.20066E-12
2929.6	1.17389E-12
2931.4	1.09599E-12
2933.4	1.0828E-12
2935.2	1.11596E-12
2937.2	1.06625E-12
2939	1.12163E-12
2940.8	1.12915E-12
2942.8	1.1111E-12
2944.6	1.11853E-12
2946.4	1.12753E-12
2948.4	1.1247E-12
2950.2	1.13387E-12
2952	1.11948E-12
2954	1.12648E-12
2955.8	1.0562E-12
2957.6	1.08769E-12
2959.6	1.10931E-12
2961.4	1.14505E-12
2963.2	1.13567E-12
2965.2	1.09408E-12
2967	1.10222E-12
2968.8	1.0471E-12
2970.8	1.10572E-12
2972.6	1.07888E-12
2974.4	1.0858E-12
2976.4	1.07341E-12
2978.2	1.02004E-12
2980.2	1.02619E-12
2982	1.15054E-12
2983.8	1.17742E-12
2985.8	1.10032E-12
2987.6	1.00236E-12
2989.4	9.09578E-13
2991.4	9.07679E-13
2993.2	9.05983E-13
2995	9.01569E-13
2997	9.37971E-13
2998.8	1.06327E-12
3000.6	1.08732E-12
3002.6	1.05627E-12
3004.4	1.0012E-12
3006.2	8.55937E-13
3008.2	7.98989E-13
3010	7.50131E-13
3011.8	7.84121E-13
3013.8	8.82681E-13
3015.6	9.50874E-13
3017.4	9.69224E-13
3019.4	9.40434E-13
3021.2	9.70948E-13
3023.2	9.72488E-13
3025	1.00207E-12
3026.8	9.89006E-13
3028.8	9.77624E-13
3030.6	9.28363E-13
3032.4	9.20427E-13
3034.4	9.69507E-13
3036.2	9.7213E-13
3038	9.92193E-13
3040	9.802E-13
3041.8	9.58511E-13
3043.6	9.33985E-13
3045.6	9.15985E-13
3047.4	9.00864E-13
3049.2	9.11818E-13
3051.2	9.4512E-13
3053	9.86674E-13
3054.8	1.01377E-12
3056.8	9.71145E-13
3058.6	9.51302E-13
3060.4	9.41866E-13
3062.4	9.73155E-13
3064.2	1.02733E-12
3066.2	1.01368E-12
3068	1.03323E-12
3069.8	1.01626E-12
3071.8	1.00863E-12
3073.6	9.7389E-13
3075.4	9.45697E-13
3077.4	9.26304E-13
3079.2	9.80211E-13
3081	9.68932E-13
3083	9.23739E-13
3084.8	8.88475E-13
3086.6	8.49341E-13
3088.6	9.02235E-13
3090.4	1.00869E-12
3092.2	1.12785E-12
3094.2	1.13439E-12
3096	1.11171E-12
3097.8	1.09876E-12
3099.8	1.08193E-12
3101.6	1.06332E-12
3103.4	1.02622E-12
3105.4	1.00278E-12
3107.2	1.00965E-12
3109.2	1.03234E-12
3111	1.0022E-12
3112.8	9.13567E-13
3114.8	9.38876E-13
3116.6	9.29491E-13
3118.4	9.36297E-13
3120.4	8.85935E-13
3122.2	8.62716E-13
3124	8.7528E-13
3126	8.84188E-13
3127.8	8.39444E-13
3129.6	8.37407E-13
3131.6	8.16623E-13
3133.4	8.32002E-13
3135.2	8.1172E-13
3137.2	7.66576E-13
3139	7.65402E-13
3140.8	7.32001E-13
3142.8	7.32428E-13
3144.6	7.23675E-13
3146.4	6.80772E-13
3148.4	7.42192E-13
3150.2	8.54674E-13
3152.2	9.86135E-13
3154	1.02427E-12
3155.8	9.48845E-13
3157.8	9.97695E-13
3159.6	9.67533E-13
3161.4	9.24824E-13
3163.4	8.64962E-13
3165.2	8.37704E-13
3167	8.19673E-13
3169	8.74295E-13
3170.8	8.71871E-13
3172.6	8.68004E-13
3174.6	8.91134E-13
3176.4	9.7514E-13
3178.2	1.06688E-12
3180.2	1.0754E-12
3182	1.10903E-12
3183.8	1.02909E-12
3185.8	9.47507E-13
3187.6	9.71403E-13
3189.4	9.51268E-13
3191.4	1.02501E-12
3193.2	9.75128E-13
3195.2	9.57012E-13
3197	8.78747E-13
3198.8	8.5137E-13
3200.8	8.87142E-13
3202.6	9.18095E-13
3204.4	9.46985E-13
3206.4	9.30587E-13
3208.2	8.80385E-13
3210	8.49549E-13
3212	8.19762E-13
3213.8	8.1645E-13
3215.6	8.6266E-13
3217.6	8.69773E-13
3219.4	8.1549E-13
3221.2	8.22399E-13
3223.2	8.51284E-13
3225	9.25257E-13
3226.8	9.80536E-13
3228.8	9.83512E-13
3230.6	9.81519E-13
3232.4	9.50255E-13
3234.4	9.27225E-13
3236.2	8.23782E-13
3238.2	8.07159E-13
3240	7.66396E-13
3241.8	8.34395E-13
3243.8	8.99942E-13
3245.6	9.40184E-13
3247.4	9.29671E-13
3249.4	9.22159E-13
3251.2	1.01868E-12
3253	1.11384E-12
3255	1.26692E-12
3256.8	1.28291E-12
3258.6	1.18472E-12
3260.6	1.19034E-12
3262.4	1.25213E-12
3264.2	1.2567E-12
3266.2	1.29594E-12
3268	1.41146E-12
3269.8	1.50555E-12
3271.8	1.53677E-12
3273.6	1.38716E-12
3275.4	1.28534E-12
3277.4	1.35386E-12
3279.2	1.26743E-12
3281.2	1.19694E-12
3283	1.20403E-12
3284.8	1.22249E-12
3286.8	1.26467E-12
3288.6	1.26093E-12
3290.4	1.25451E-12
3292.4	1.32362E-12
3294.2	1.37588E-12
3296	1.44787E-12
3298	1.44811E-12
3299.8	1.54728E-12
3301.6	6.38457E-13
3303.6	5.75677E-13
3305.6	3E-13
3307.6	3E-13
3309.6	3E-13
3311.6	3E-13
3313.6	3E-13
3315.6	3E-13
3317.6	3E-13
3319.6	3E-13
3321.6	3E-13
3323.6	3E-13
3325.6	3E-13
3327.6	3E-13
3329.6	3E-13
3331.6	3E-13
3333.6	3E-13
3335.6	3E-13
3337.6	3E-13
3339.6	3E-13
3341.6	3E-13
3343.6	3E-13
3345.6	3E-13
3347.6	3E-13
3349.6	3E-13
3351.6	3E-13
3353.6	3E-13
3355.6	3E-13
3357.6	3E-13
3359.6	3E-13
3361.6	3E-13
3363.6	3E-13
3365.6	3E-13
3367.6	3E-13
3369.6	3E-13
3371.6	3E-13
3373.6	3E-13
3375.6	3E-13
3377.6	3E-13
3379.6	3E-13
3381.6	3E-13
3383.6	3E-13
3385.6	3E-13
3387.6	3E-13
3389.6	3E-13
3391.6	3E-13
3393.6	3E-13
3395.6	3E-13
3397.6	3E-13
3399.6	3E-13
3401.6	3E-13
3403.6	3E-13
3405.6	3E-13
3407.6	3E-13
3409.6	3E-13
3411.6	3E-13
3413.6	3E-13
3415.6	3E-13
3417.6	3E-13
3419.6	3E-13
3421.6	3E-13
3423.6	3E-13
3425.6	3E-13
3427.6	3E-13
3429.6	3E-13
3431.6	3E-13
3433.6	3E-13
3435.6	3E-13
3437.6	3E-13
3439.6	3E-13
3441.6	3E-13
3443.6	3E-13
3445.6	3E-13
3447.6	3E-13
3449.6	3E-13
3451.6	3E-13
3453.6	3E-13
3455.6	3E-13
3457.6	3E-13
3459.6	3E-13
3461.6	3E-13
3463.6	3E-13
3465.6	3E-13
3467.6	3E-13
3469.6	3E-13
3471.6	3E-13
3473.6	3E-13
3475.6	3E-13
3477.6	3E-13
3479.6	3E-13
3481.6	3E-13
3483.6	3E-13
3485.6	3E-13
3487.6	3E-13
3489.6	3E-13
3491.6	3E-13
3493.6	3E-13
3495.6	3E-13
3497.6	3E-13
3499.6	3E-13
3501.6	3E-13
3503.6	3E-13
3505.6	3E-13
3507.6	3E-13
3509.6	3E-13
3511.6	3E-13
3513.6	3E-13
3515.6	3E-13
3517.6	3E-13
3519.6	3E-13
3521.6	3E-13
3523.6	3E-13
3525.6	3E-13
3527.6	3E-13
3529.6	3E-13
3531.6	3E-13
3533.6	3E-13
3535.6	3E-13
3537.6	3E-13
3539.6	3E-13
3541.6	3E-13
3543.6	3E-13
3545.6	3E-13
3547.6	3E-13
3550.06	5E-13
3551.8	8.7E-13
3553.53	9.26E-13
3555.27	4.08E-13
3557.01	4.846E-13
3558.75	5.303E-13
3560.49	6.173E-13
3562.22	5.841E-13
3563.96	9.623E-13
3565.7	4.407E-13
3567.44	6.69E-13
3569.17	4.296E-13
3570.91	8.97E-13
3572.65	3.614E-13
3574.39	9.454E-13
3576.13	5.082E-13
3577.86	4.478E-13
3579.6	5.548E-13
3581.34	7.654E-13
3583.08	3.001E-13
3584.82	1.17E-12
3586.56	1.188E-12
3588.29	1.018E-12
3590.03	7.788E-13
3591.77	8.343E-13
3593.51	6.508E-13
3595.25	7.852E-13
3596.98	4.263E-13
3598.72	8.855E-13
3600.46	2.106E-13
3602.2	5.592E-13
3603.94	7.689E-13
3605.68	6.113E-13
3607.41	9.559E-13
3609.15	4.776E-13
3610.89	5.171E-13
3612.63	8.911E-13
3614.37	6.839E-13
3616.11	6.648E-13
3617.84	6.292E-13
3619.58	6.301E-13
3621.32	8.031E-13
3623.06	6.815E-13
3624.8	8.021E-13
3626.54	6.786E-13
3628.27	5.278E-13
3630.01	4.031E-13
3631.75	8.248E-13
3633.49	7.794E-13
3635.23	7.796E-13
3636.97	7.496E-13
3638.71	6.929E-13
3640.44	7.045E-13
3642.18	2.4E-13
3643.92	4.301E-13
3645.66	9.781E-13
3647.4	7.017E-13
3649.14	6.596E-13
3650.88	6.999E-13
3652.62	6.377E-13
3654.35	7.035E-13
3656.09	7.46E-13
3657.83	5.979E-13
3659.57	4.979E-13
3661.31	6.467E-13
3663.05	7.355E-13
3664.79	5.775E-13
3666.53	6.308E-13
3668.26	7.231E-13
3670	3.699E-13
3671.74	8.107E-13
3673.48	9.281E-13
3675.22	7.023E-13
3676.96	6.221E-13
3678.7	9.734E-13
3680.44	7.023E-13
3682.18	6.754E-13
3683.92	7.43E-13
3685.65	7.647E-13
3687.39	4.973E-13
3689.13	6.332E-13
3690.87	7.827E-13
3692.61	7.911E-13
3694.35	7.368E-13
3696.09	6.184E-13
3697.83	6.936E-13
3699.57	8.531E-13
3701.31	7.068E-13
3703.05	6.926E-13
3704.78	1.001E-12
3706.52	1.02E-12
3708.26	8.294E-13
3710	7.921E-13
3711.74	9.543E-13
3713.48	9.086E-13
3715.22	7.998E-13
3716.96	5.011E-13
3718.7	6.532E-13
3720.44	1.077E-12
3722.18	1.348E-12
3723.92	9.103E-13
3725.66	5.958E-13
3727.4	6.892E-13
3729.14	5.638E-13
3730.87	7.046E-13
3732.61	8.167E-13
3734.35	1.395E-12
3736.09	1.422E-12
3737.83	1.077E-12
3739.57	6.728E-13
3741.31	6.367E-13
3743.05	7.649E-13
3744.79	7.488E-13
3746.53	8.668E-13
3748.27	7.614E-13
3750.01	1.634E-12
3751.75	1.403E-12
3753.49	8.801E-13
3755.23	5.303E-13
3756.97	6.207E-13
3758.71	7.386E-13
3760.45	6.639E-13
3762.19	6.22E-13
3763.93	6.221E-13
3765.67	7.243E-13
3767.41	7.555E-13
3769.15	1.02E-12
3770.89	1.824E-12
3772.63	1.198E-12
3774.37	7.588E-13
3776.11	6.209E-13
3777.85	4.57E-13
3779.59	4.608E-13
3781.33	4.553E-13
3783.07	3.429E-13
3784.81	3.872E-13
3786.55	4.36E-13
3788.29	6.433E-13
3790.03	4.802E-13
3791.77	4.888E-13
3793.51	5.581E-13
3795.25	9.424E-13
3796.99	1.459E-12
3798.73	2.662E-12
3800.47	1.407E-12
3802.21	7.853E-13
3803.95	5.008E-13
3805.69	4.822E-13
3807.43	4.883E-13
3809.17	4.636E-13
3810.91	2.654E-13
3812.65	4.092E-13
3814.39	3.692E-13
3816.13	4.705E-13
3817.87	3.985E-13
3819.61	5.255E-13
3821.35	5.661E-13
3823.09	4.731E-13
3824.83	5.753E-13
3826.57	6.424E-13
3828.31	6.568E-13
3830.05	8.683E-13
3831.79	8.082E-13
3833.53	1.34E-12
3835.27	2.744E-12
3837.01	2.514E-12
3838.75	1.362E-12
3840.49	9.183E-13
3842.23	7.511E-13
3843.97	5.479E-13
3845.71	5.429E-13
3847.45	5.286E-13
3849.19	3.928E-13
3850.93	4.764E-13
3852.68	3.735E-13
3854.42	4.362E-13
3856.16	4.787E-13
3857.9	4.488E-13
3859.64	5.914E-13
3861.38	5.229E-13
3863.12	4.51E-13
3864.86	4.539E-13
3866.6	5.173E-13
3868.34	4.164E-13
3870.08	4.575E-13
3871.82	4.292E-13
3873.56	5.678E-13
3875.3	4.606E-13
3877.04	5.005E-13
3878.79	7.213E-13
3880.53	5.565E-13
3882.27	5.989E-13
3884.01	7.084E-13
3885.75	1.097E-12
3887.49	1.873E-12
3889.23	3.914E-12
3890.97	2.733E-12
3892.71	1.295E-12
3894.45	9.274E-13
3896.19	7.45E-13
3897.94	5.416E-13
3899.68	6.463E-13
3901.42	5.655E-13
3903.16	4.436E-13
3904.9	5.24E-13
3906.64	7.337E-13
3908.38	4.463E-13
3910.12	3.966E-13
3911.86	3.697E-13
3913.6	3.891E-13
3915.35	4.779E-13
3917.09	3.9E-13
3918.83	3.982E-13
3920.57	4.681E-13
3922.31	4.742E-13
3924.05	4.235E-13
3925.79	4.135E-13
3927.53	4.369E-13
3929.28	5.5E-13
3931.02	6.127E-13
3932.76	1.345E-12
3934.5	3.76E-12
3936.24	8.833E-13
3937.98	4.889E-13
3939.72	4.45E-13
3941.46	4.446E-13
3943.21	3.778E-13
3944.95	4.792E-13
3946.69	3.967E-13
3948.43	4.394E-13
3950.17	4.26E-13
3951.91	4.32E-13
3953.65	4.652E-13
3955.4	4.721E-13
3957.14	5.441E-13
3958.88	4.851E-13
3960.62	4.895E-13
3962.36	7.478E-13
3964.1	7.758E-13
3965.85	1.036E-12
3967.59	2.104E-12
3969.33	5.443E-12
3971.07	4.698E-12
3972.81	2.078E-12
3974.55	1.255E-12
3976.3	8.69E-13
3978.04	6.772E-13
3979.78	5.651E-13
3981.52	5.082E-13
3983.26	5.067E-13
3985	4.874E-13
3986.75	4.775E-13
3988.49	4.966E-13
3990.23	4.2E-13
3991.97	3.944E-13
3993.71	4.507E-13
3995.45	4.233E-13
3997.2	4.646E-13
3998.94	4.231E-13
4000.68	4.257E-13
4002.42	4.359E-13
4004.16	4.549E-13
4005.91	5.446E-13
4007.65	4.661E-13
4009.39	4.619E-13
4011.13	4.028E-13
4012.87	4.576E-13
4014.62	4.608E-13
4016.36	4.809E-13
4018.1	4.803E-13
4019.84	4.088E-13
4021.58	4.017E-13
4023.33	4.122E-13
4025.07	5.165E-13
4026.81	7.324E-13
4028.55	5.02E-13
4030.3	4.581E-13
4032.04	4.942E-13
4033.78	5.198E-13
4035.52	4.666E-13
4037.26	4.498E-13
4039.01	4.668E-13
4040.75	4.061E-13
4042.49	4.81E-13
4044.23	4.359E-13
4045.98	5.856E-13
4047.72	4.377E-13
4049.46	4.608E-13
4051.2	4.652E-13
4052.95	4.614E-13
4054.69	4.458E-13
4056.43	4.579E-13
4058.17	4.584E-13
4059.91	4.798E-13
4061.66	4.488E-13
4063.4	5.365E-13
4065.14	4.943E-13
4066.88	4.794E-13
4068.63	5.029E-13
4070.37	4.61E-13
4072.11	5.496E-13
4073.85	4.299E-13
4075.6	4.636E-13
4077.34	6.416E-13
4079.08	5.855E-13
4080.83	4.341E-13
4082.57	4.708E-13
4084.31	5.33E-13
4086.05	5.605E-13
4087.8	4.775E-13
4089.54	5.219E-13
4091.28	5.73E-13
4093.02	6.629E-13
4094.77	7.347E-13
4096.51	9.036E-13
4098.25	1.301E-12
4100	2.291E-12
4101.74	5.202E-12
4103.48	4.021E-12
4105.22	1.816E-12
4106.97	1.193E-12
4108.71	8.89E-13
4110.45	7.609E-13
4112.2	6.048E-13
4113.94	5.67E-13
4115.68	5.11E-13
4117.42	4.988E-13
4119.17	5.272E-13
4120.91	5.598E-13
4122.65	5.351E-13
4124.4	4.859E-13
4126.14	4.711E-13
4127.88	5.25E-13
4129.63	4.752E-13
4131.37	5E-13
4133.11	5.934E-13
4134.85	4.829E-13
4136.6	4.634E-13
4138.34	4.533E-13
4140.08	4.698E-13
4141.83	4.492E-13
4143.57	5.541E-13
4145.31	5.07E-13
4147.06	4.893E-13
4148.8	5.091E-13
4150.54	4.862E-13
4152.29	4.699E-13
4154.03	5.32E-13
4155.77	5.203E-13
4157.52	5.362E-13
4159.26	5.071E-13
4161	5.121E-13
4162.75	4.953E-13
4164.49	5.121E-13
4166.23	4.922E-13
4167.98	5.232E-13
4169.72	4.864E-13
4171.46	5.223E-13
4173.21	5.866E-13
4174.95	5.531E-13
4176.69	5.126E-13
4178.44	5.689E-13
4180.18	5.429E-13
4181.93	5.378E-13
4183.67	5.095E-13
4185.41	4.649E-13
4187.16	5.141E-13
4188.9	5.327E-13
4190.64	4.721E-13
4192.39	4.929E-13
4194.13	4.532E-13
4195.87	5.328E-13
4197.62	5.188E-13
4199.36	5.973E-13
4201.11	5.045E-13
4202.85	5.68E-13
4204.59	4.731E-13
4206.34	4.818E-13
4208.08	4.693E-13
4209.82	4.374E-13
4211.57	4.46E-13
4213.31	4.517E-13
4215.06	5.691E-13
4216.8	5.927E-13
4218.54	4.244E-13
4220.29	4.086E-13
4222.03	4.13E-13
4223.78	4.084E-13
4225.52	4.18E-13
4227.26	6.961E-13
4229.01	3.949E-13
4230.75	3.62E-13
4232.5	4.489E-13
4234.24	6.319E-13
4235.98	4.719E-13
4237.73	4.883E-13
4239.47	4.943E-13
4241.22	4.214E-13
4242.96	4.317E-13
4244.7	4.328E-13
4246.45	4.754E-13
4248.19	5.141E-13
4249.94	4.88E-13
4251.68	5.654E-13
4253.43	4.383E-13
4255.17	5.179E-13
4256.91	4.302E-13
4258.66	4.815E-13
4260.4	5.12E-13
4262.15	4.993E-13
4263.89	4.434E-13
4265.64	4.432E-13
4267.38	4.835E-13
4269.12	4.985E-13
4270.87	5.3E-13
4272.61	6.048E-13
4274.36	4.951E-13
4276.1	4.991E-13
4277.85	4.659E-13
4279.59	4.874E-13
4281.33	4.791E-13
4283.08	5.135E-13
4284.82	4.793E-13
4286.57	5.086E-13
4288.31	4.994E-13
4290.06	5.99E-13
4291.8	5.191E-13
4293.55	5.056E-13
4295.29	5.817E-13
4297.04	5.323E-13
4298.78	5.455E-13
4300.52	6.396E-13
4302.27	5.594E-13
4304.01	5.79E-13
4305.76	5.415E-13
4307.5	5.751E-13
4309.25	5.957E-13
4310.99	5.376E-13
4312.74	5.463E-13
4314.48	5.851E-13
4316.23	5.424E-13
4317.97	4.955E-13
4319.72	5.118E-13
4321.46	5.39E-13
4323.21	5.365E-13
4324.95	5.826E-13
4326.7	6.739E-13
4328.44	6.337E-13
4330.19	6.52E-13
4331.93	7.228E-13
4333.68	8.526E-13
4335.42	1.094E-12
4337.17	1.635E-12
4338.91	2.88E-12
4340.66	6.491E-12
4342.4	4.18E-12
4344.15	1.993E-12
4345.89	1.278E-12
4347.64	9.48E-13
4349.38	7.938E-13
4351.13	7.531E-13
4352.87	8.367E-13
4354.62	5.724E-13
4356.36	5.753E-13
4358.11	5.53E-13
4359.85	5.723E-13
4361.6	5.281E-13
4363.34	5.29E-13
4365.09	5.313E-13
4366.83	5.318E-13
4368.58	5.931E-13
4370.32	5.46E-13
4372.07	5.243E-13
4373.81	5.127E-13
4375.56	5.948E-13
4377.3	5.876E-13
4379.05	5.274E-13
4380.8	5.098E-13
4382.54	5.554E-13
4384.29	6.962E-13
4386.03	6.147E-13
4387.78	5.947E-13
4389.52	5.937E-13
4391.27	5.58E-13
4393.01	5.295E-13
4394.76	5.701E-13
4396.5	5.829E-13
4398.25	5.143E-13
4400	5.964E-13
4401.74	6.045E-13
4403.49	5.692E-13
4405.23	6.504E-13
4406.98	5.632E-13
4408.72	5.817E-13
4410.47	5.651E-13
4412.21	5.503E-13
4413.96	5.869E-13
4415.71	6.711E-13
4417.45	6.642E-13
4419.2	6.07E-13
4420.94	5.549E-13
4422.69	5.899E-13
4424.44	5.671E-13
4426.18	5.38E-13
4427.93	5.815E-13
4429.67	5.53E-13
4431.42	5.976E-13
4433.16	6.031E-13
4434.91	5.837E-13
4436.66	5.626E-13
4438.4	5.812E-13
4440.15	8.146E-13
