	1405 s
A	erg/s/cm2/A
2636.2	7.3034E-13
2638	7.09819E-13
2639.8	7.17951E-13
2641.8	6.54978E-13
2643.6	6.71017E-13
2645.4	6.04648E-13
2647.4	5.85659E-13
2649.2	5.71663E-13
2651	6.00758E-13
2653	6.50716E-13
2654.8	6.90348E-13
2656.6	6.84637E-13
2658.6	6.62987E-13
2660.4	7.05715E-13
2662.2	8.28693E-13
2664.2	9.32432E-13
2666	8.41667E-13
2667.8	7.84208E-13
2669.8	7.9966E-13
2671.6	8.7293E-13
2673.4	7.74439E-13
2675.4	6.98411E-13
2677.2	7.25036E-13
2679.2	8.09262E-13
2681	8.43812E-13
2682.8	7.39238E-13
2684.8	7.3091E-13
2686.6	8.4714E-13
2688.4	8.48637E-13
2690.4	8.13178E-13
2692.2	8.47027E-13
2694	8.2643E-13
2696	8.2929E-13
2697.8	9.12414E-13
2699.6	8.19963E-13
2701.6	8.52261E-13
2703.4	9.31798E-13
2705.2	9.79718E-13
2707.2	9.23375E-13
2709	9.31173E-13
2710.8	9.33103E-13
2712.8	1.04765E-12
2714.6	1.02188E-12
2716.4	9.53405E-13
2718.4	9.1413E-13
2720.2	9.28874E-13
2722.2	1.00176E-12
2724	9.51768E-13
2725.8	1.01465E-12
2727.8	1.13657E-12
2729.6	1.14251E-12
2731.4	1.12513E-12
2733.4	1.16549E-12
2735.2	1.20177E-12
2737	1.36437E-12
2739	1.40305E-12
2740.8	1.36136E-12
2742.6	1.2893E-12
2744.6	1.38929E-12
2746.4	1.42745E-12
2748.2	1.37795E-12
2750.2	1.30414E-12
2752	1.36936E-12
2753.8	1.33003E-12
2755.8	1.25695E-12
2757.6	1.22506E-12
2759.4	1.20934E-12
2761.4	1.21247E-12
2763.2	1.16641E-12
2765.2	1.27219E-12
2767	1.14299E-12
2768.8	1.21528E-12
2770.8	1.07156E-12
2772.6	1.03622E-12
2774.4	1.03564E-12
2776.4	9.84121E-13
2778.2	1.01508E-12
2780	1.11448E-12
2782	1.12045E-12
2783.8	1.0399E-12
2785.6	1.04725E-12
2787.6	1.15059E-12
2789.4	1.27267E-12
2791.1	1.12617E-12
2791.2	1.12617E-12
2792.9	1.12617E-12
2793.2	1.12617E-12
2794.6	1.15684E-12
2795	1.15684E-12
2796.4	2.63453E-12
2796.8	1.15684E-12
2798.1	1.15684E-12
2798.8	1.15684E-12
2799.9	1.15684E-12
2800.6	1.15684E-12
2801.6	1.15684E-12
2802.4	1.15684E-12
2803.4	2.10492E-12
2804.4	1.15684E-12
2805.1	1.15684E-12
2806.2	1.12617E-12
2806.9	1.12617E-12
2808.2	1.12617E-12
2808.6	1.12617E-12
2810	9.87689E-13
2811.8	9.46581E-13
2813.8	9.07725E-13
2815.6	8.89009E-13
2817.4	8.1947E-13
2819.4	9.93726E-13
2821.2	9.91816E-13
2823	9.86496E-13
2825	9.77419E-13
2826.8	9.72322E-13
2828.6	9.69114E-13
2830.6	9.62231E-13
2832.4	9.33116E-13
2834.2	8.94669E-13
2836.2	8.6582E-13
2838	8.61067E-13
2839.8	8.70074E-13
2841.8	8.85081E-13
2843.6	8.98084E-13
2845.4	9.05592E-13
2847.4	9.05523E-13
2849.2	9.0418E-13
2851.2	9.05796E-13
2853	9.05756E-13
2854.8	9.06882E-13
2856.8	9.07426E-13
2858.6	9.07487E-13
2860.4	9.03608E-13
2862.4	9.04928E-13
2864.2	9.0677E-13
2866	8.99953E-13
2868	8.9189E-13
2869.8	8.94531E-13
2871.6	9.21628E-13
2873.6	9.57517E-13
2875.4	9.83536E-13
2877.2	9.89571E-13
2879.2	9.80875E-13
2881	9.66805E-13
2882.8	9.74237E-13
2884.8	8.75994E-13
2886.6	8.89546E-13
2888.4	8.98541E-13
2890.4	9.04218E-13
2892.2	8.53992E-13
2894.2	8.29569E-13
2896	8.46387E-13
2897.8	8.09837E-13
2899.8	8.47194E-13
2901.6	7.9661E-13
2903.4	7.24653E-13
2905.4	7.22305E-13
2907.2	7.7579E-13
2909	8.29372E-13
2911	8.46956E-13
2912.8	8.01383E-13
2914.6	8.52815E-13
2916.6	8.57701E-13
2918.4	8.57034E-13
2920.2	8.26198E-13
2922.2	9.24461E-13
2924	1.01884E-12
2925.8	1.07609E-12
2927.8	1.1046E-12
2929.6	1.07998E-12
2931.4	1.00831E-12
2933.4	9.96176E-13
2935.2	1.02668E-12
2937.2	9.80949E-13
2939	1.0319E-12
2940.8	1.03882E-12
2942.8	1.02221E-12
2944.6	1.02905E-12
2946.4	1.03733E-12
2948.4	1.03473E-12
2950.2	1.04316E-12
2952	1.02993E-12
2954	1.03636E-12
2955.8	9.71701E-13
2957.6	1.00067E-12
2959.6	1.02057E-12
2961.4	1.05345E-12
2963.2	1.04481E-12
2965.2	1.00655E-12
2967	1.01404E-12
2968.8	9.63334E-13
2970.8	1.01726E-12
2972.6	9.92572E-13
2974.4	9.98934E-13
2976.4	9.87541E-13
2978.2	9.38436E-13
2980.2	9.44091E-13
2982	1.05849E-12
2983.8	1.08323E-12
2985.8	1.01229E-12
2987.6	9.2217E-13
2989.4	8.36812E-13
2991.4	8.35065E-13
2993.2	8.33504E-13
2995	8.29444E-13
2997	8.62934E-13
2998.8	9.78209E-13
3000.6	1.00033E-12
3002.6	9.71765E-13
3004.4	9.21105E-13
3006.2	7.87462E-13
3008.2	7.3507E-13
3010	6.90121E-13
3011.8	7.21391E-13
3013.8	8.12067E-13
3015.6	8.74804E-13
3017.4	8.91686E-13
3019.4	8.65199E-13
3021.2	8.93272E-13
3023.2	8.94689E-13
3025	9.21904E-13
3026.8	9.09885E-13
3028.8	8.99414E-13
3030.6	8.54094E-13
3032.4	8.46793E-13
3034.4	8.91946E-13
3036.2	8.9436E-13
3038	9.12817E-13
3040	9.01784E-13
3041.8	8.8183E-13
3043.6	8.59266E-13
3045.6	8.42706E-13
3047.4	8.28795E-13
3049.2	8.38873E-13
3051.2	8.6951E-13
3053	9.0774E-13
3054.8	9.32672E-13
3056.8	8.93453E-13
3058.6	8.75198E-13
3060.4	8.66517E-13
3062.4	8.95302E-13
3064.2	9.45148E-13
3066.2	9.32587E-13
3068	9.50572E-13
3069.8	9.3496E-13
3071.8	9.27937E-13
3073.6	8.95979E-13
3075.4	8.70041E-13
3077.4	8.52199E-13
3079.2	9.01795E-13
3081	8.91418E-13
3083	8.4984E-13
3084.8	8.17397E-13
3086.6	7.81394E-13
3088.6	8.30057E-13
3090.4	9.2799E-13
3092.2	1.03762E-12
3094.2	1.04364E-12
3096	1.02278E-12
3097.8	1.01086E-12
3099.8	9.95376E-13
3101.6	9.78255E-13
3103.4	9.44126E-13
3105.4	9.22558E-13
3107.2	9.28882E-13
3109.2	9.49753E-13
3111	9.22024E-13
3112.8	8.40482E-13
3114.8	8.63766E-13
3116.6	8.55131E-13
3118.4	8.61394E-13
3120.4	8.1506E-13
3122.2	7.93699E-13
3124	8.05258E-13
3126	8.13453E-13
3127.8	7.72289E-13
3129.6	7.70414E-13
3131.6	7.51293E-13
3133.4	7.65442E-13
3135.2	7.46783E-13
3137.2	7.0525E-13
3139	7.0417E-13
3140.8	6.73441E-13
3142.8	6.73834E-13
3144.6	6.65781E-13
3146.4	6.2631E-13
3148.4	6.82816E-13
3150.2	7.863E-13
3152.2	9.07245E-13
3154	9.42326E-13
3155.8	8.72937E-13
3157.8	9.17879E-13
3159.6	8.90131E-13
3161.4	8.50838E-13
3163.4	7.95765E-13
3165.2	7.70687E-13
3167	7.541E-13
3169	8.04351E-13
3170.8	8.02121E-13
3172.6	7.98564E-13
3174.6	8.19843E-13
3176.4	8.97128E-13
3178.2	9.81529E-13
3180.2	9.89372E-13
3182	1.02031E-12
3183.8	9.46764E-13
3185.8	8.71706E-13
3187.6	8.93691E-13
3189.4	8.75167E-13
3191.4	9.43005E-13
3193.2	8.97118E-13
3195.2	8.80451E-13
3197	8.08448E-13
3198.8	7.83261E-13
3200.8	8.16171E-13
3202.6	8.44647E-13
3204.4	8.71226E-13
3206.4	8.5614E-13
3208.2	8.09954E-13
3210	7.81585E-13
3212	7.54181E-13
3213.8	7.51134E-13
3215.6	7.93647E-13
3217.6	8.00191E-13
3219.4	7.50251E-13
3221.2	7.56608E-13
3223.2	7.83181E-13
3225	8.51237E-13
3226.8	9.02093E-13
3228.8	9.04831E-13
3230.6	9.02997E-13
3232.4	8.74235E-13
3234.4	8.53047E-13
3236.2	7.57879E-13
3238.2	7.42586E-13
3240	7.05084E-13
3241.8	7.67643E-13
3243.8	8.27947E-13
3245.6	8.64969E-13
3247.4	8.55297E-13
3249.4	8.48386E-13
3251.2	9.37185E-13
3253	1.02473E-12
3255	1.16557E-12
3256.8	1.18028E-12
3258.6	1.08995E-12
3260.6	1.09511E-12
3262.4	1.15196E-12
3264.2	1.15616E-12
3266.2	1.19226E-12
3268	1.29855E-12
3269.8	1.38511E-12
3271.8	1.41383E-12
3273.6	1.27619E-12
3275.4	1.18251E-12
3277.4	1.24555E-12
3279.2	1.16604E-12
3281.2	1.10118E-12
3283	1.10771E-12
3284.8	1.12469E-12
3286.8	1.16349E-12
3288.6	1.16005E-12
3290.4	1.15415E-12
3292.4	1.21773E-12
3294.2	1.26581E-12
3296	1.33204E-12
3298	1.33226E-12
3299.8	1.42349E-12
3301.6	5.8738E-13
3303.6	5.29623E-13
3305.6	6.3E-13
3307.6	6.3E-13
3309.6	6.3E-13
3311.6	6.3E-13
3313.6	6.3E-13
3315.6	6.3E-13
3317.6	6.3E-13
3319.6	6.3E-13
3321.6	6.3E-13
3323.6	6.3E-13
3325.6	6.3E-13
3327.6	6.3E-13
3329.6	6.3E-13
3331.6	6.3E-13
3333.6	6.3E-13
3335.6	6.3E-13
3337.6	6.3E-13
3339.6	6.3E-13
3341.6	6.3E-13
3343.6	6.3E-13
3345.6	6.3E-13
3347.6	6.3E-13
3349.6	6.3E-13
3351.6	6.3E-13
3353.6	6.3E-13
3355.6	6.3E-13
3357.6	6.3E-13
3359.6	6.3E-13
3361.6	6.3E-13
3363.6	6.3E-13
3365.6	6.3E-13
3367.6	6.3E-13
3369.6	6.3E-13
3371.6	6.3E-13
3373.6	6.3E-13
3375.6	6.3E-13
3377.6	6.3E-13
3379.6	6.3E-13
3381.6	6.3E-13
3383.6	6.3E-13
3385.6	6.3E-13
3387.6	6.3E-13
3389.6	6.3E-13
3391.6	6.3E-13
3393.6	6.3E-13
3395.6	6.3E-13
3397.6	6.3E-13
3399.6	6.3E-13
3401.6	6.3E-13
3403.6	6.3E-13
3405.6	6.3E-13
3407.6	6.3E-13
3409.6	6.3E-13
3411.6	6.3E-13
3413.6	6.3E-13
3415.6	6.3E-13
3417.6	6.3E-13
3419.6	6.3E-13
3421.6	6.3E-13
3423.6	6.3E-13
3425.6	6.3E-13
3427.6	6.3E-13
3429.6	6.3E-13
3431.6	6.3E-13
3433.6	6.3E-13
3435.6	6.3E-13
3437.6	6.3E-13
3439.6	6.3E-13
3441.6	6.3E-13
3443.6	6.3E-13
3445.6	6.3E-13
3447.6	6.3E-13
3449.6	6.3E-13
3451.6	6.3E-13
3453.6	6.3E-13
3455.6	6.3E-13
3457.6	6.3E-13
3459.6	6.3E-13
3461.6	6.3E-13
3463.6	6.3E-13
3465.6	6.3E-13
3467.6	6.3E-13
3469.6	6.3E-13
3471.6	6.3E-13
3473.6	6.3E-13
3475.6	6.3E-13
3477.6	6.3E-13
3479.6	6.3E-13
3481.6	6.3E-13
3483.6	6.3E-13
3485.6	6.3E-13
3487.6	6.3E-13
3489.6	6.3E-13
3491.6	6.3E-13
3493.6	6.3E-13
3495.6	6.3E-13
3497.6	6.3E-13
3499.6	6.3E-13
3501.6	6.3E-13
3503.6	6.3E-13
3505.6	6.3E-13
3507.6	6.3E-13
3509.6	6.3E-13
3511.6	6.3E-13
3513.6	6.3E-13
3515.6	6.3E-13
3517.6	6.3E-13
3519.6	6.3E-13
3521.6	6.3E-13
3523.6	6.3E-13
3525.6	6.3E-13
3527.6	6.3E-13
3529.6	6.3E-13
3531.6	6.3E-13
3533.6	6.3E-13
3535.6	6.3E-13
3537.6	6.3E-13
3539.6	6.3E-13
3541.6	6.3E-13
3543.6	6.3E-13
3545.6	6.3E-13
3547.6	6.3E-13
3550.04	7.231E-13
3551.78	7.851E-13
3553.52	8.358E-13
3555.25	5.241E-13
3556.99	1.297E-12
3558.73	3.135E-13
3560.47	3.624E-13
3562.21	4.067E-13
3563.95	9.957E-13
3565.69	6.196E-13
3567.42	4.859E-13
3569.16	5.203E-13
3570.9	7.424E-13
3572.64	1.008E-12
3574.38	6.46E-13
3576.12	4.105E-13
3577.86	6.707E-13
3579.59	7.906E-13
3581.33	1.017E-12
3583.07	1.057E-12
3584.81	7.114E-13
3586.55	1.046E-12
3588.29	9.675E-14
3590.03	9.404E-13
3591.77	4.574E-13
3593.5	8.135E-13
3595.24	5.503E-13
3596.98	7.91E-13
3598.72	8.254E-13
3600.46	7.206E-13
3602.2	7.887E-13
3603.94	1.023E-12
3605.68	4.035E-13
3607.42	6.3E-13
3609.15	1.046E-12
3610.89	8.582E-13
3612.63	9.67E-13
3614.37	4.612E-13
3616.11	5.481E-13
3617.85	5.989E-13
3619.59	9.386E-13
3621.33	5.678E-13
3623.07	9.386E-13
3624.8	5.206E-13
3626.54	7.602E-13
3628.28	8.09E-13
3630.02	5.697E-13
3631.76	1.153E-12
3633.5	1E-12
3635.24	8.218E-13
3636.98	7.903E-13
3638.72	7.223E-13
3640.46	4.598E-13
3642.2	7.548E-13
3643.94	8.123E-13
3645.67	7.604E-13
3647.41	9.411E-13
3649.15	6.095E-13
3650.89	7.842E-13
3652.63	7.064E-13
3654.37	7.964E-13
3656.11	8.506E-13
3657.85	6.383E-13
3659.59	6.231E-13
3661.33	6.844E-13
3663.07	6.26E-13
3664.81	5.388E-13
3666.55	4.962E-13
3668.29	6.571E-13
3670.02	6.318E-13
3671.76	7.061E-13
3673.5	6.518E-13
3675.24	7.533E-13
3676.98	5.302E-13
3678.72	5E-13
3680.46	8.429E-13
3682.2	8.237E-13
3683.94	7.568E-13
3685.68	7.494E-13
3687.42	8.027E-13
3689.16	7.504E-13
3690.9	8.528E-13
3692.64	7.863E-13
3694.38	6.121E-13
3696.12	7.821E-13
3697.86	9.227E-13
3699.6	5.078E-13
3701.34	6.076E-13
3703.08	7.23E-13
3704.82	9.188E-13
3706.56	1.259E-12
3708.3	7.545E-13
3710.03	7.016E-13
3711.77	9.046E-13
3713.51	8.475E-13
3715.25	5.839E-13
3716.99	4.449E-13
3718.73	7.659E-13
3720.47	8.96E-13
3722.21	1.203E-12
3723.95	8.932E-13
3725.69	7.649E-13
3727.43	6.922E-13
3729.17	5.639E-13
3730.91	5.009E-13
3732.65	5.71E-13
3734.39	1.514E-12
3736.13	1.25E-12
3737.87	1.155E-12
3739.61	6.392E-13
3741.35	4.987E-13
3743.09	5.377E-13
3744.83	6.35E-13
3746.57	8.727E-13
3748.31	8.89E-13
3750.05	1.521E-12
3751.79	1.056E-12
3753.53	6.255E-13
3755.27	5.762E-13
3757.01	5.213E-13
3758.75	6.423E-13
3760.49	4.879E-13
3762.23	6.221E-13
3763.97	5.891E-13
3765.71	4.901E-13
3767.45	6.044E-13
3769.19	8.795E-13
3770.93	1.746E-12
3772.67	1.402E-12
3774.41	7.927E-13
3776.15	4.997E-13
3777.89	4.667E-13
3779.63	4.094E-13
3781.37	3.408E-13
3783.11	4.285E-13
3784.86	4.371E-13
3786.6	4.287E-13
3788.34	4.114E-13
3790.08	4.074E-13
3791.82	4.615E-13
3793.56	7.4E-13
3795.3	7.472E-13
3797.04	1.547E-12
3798.78	2.681E-12
3800.52	1.197E-12
3802.26	7.338E-13
3804	4.968E-13
3805.74	6.129E-13
3807.48	5.467E-13
3809.22	4.229E-13
3810.96	3.737E-13
3812.7	3.387E-13
3814.44	4.365E-13
3816.18	5.709E-13
3817.92	4.345E-13
3819.66	5.247E-13
3821.4	5.635E-13
3823.15	4.224E-13
3824.89	5.016E-13
3826.63	6.415E-13
3828.37	5.784E-13
3830.11	8.961E-13
3831.85	8.854E-13
3833.59	1.342E-12
3835.33	2.936E-12
3837.07	2.422E-12
3838.81	1.456E-12
3840.55	8.657E-13
3842.29	6.862E-13
3844.03	5.271E-13
3845.77	4.487E-13
3847.51	4.552E-13
3849.26	3.821E-13
3851	4.477E-13
3852.74	4.084E-13
3854.48	3.017E-13
3856.22	4.665E-13
3857.96	4.696E-13
3859.7	5.217E-13
3861.44	4.883E-13
3863.18	3.846E-13
3864.92	2.62E-13
3866.66	3.548E-13
3868.41	3.918E-13
3870.15	4.13E-13
3871.89	4.396E-13
3873.63	5.542E-13
3875.37	3.976E-13
3877.11	4.167E-13
3878.85	7.248E-13
3880.59	5.46E-13
3882.33	5.192E-13
3884.07	6.452E-13
3885.82	9.278E-13
3887.56	1.795E-12
3889.3	3.989E-12
3891.04	2.464E-12
3892.78	1.147E-12
3894.52	7.412E-13
3896.26	6.344E-13
3898	4.635E-13
3899.74	5.795E-13
3901.49	5.385E-13
3903.23	4.32E-13
3904.97	5.114E-13
3906.71	6.411E-13
3908.45	4.175E-13
3910.19	3.698E-13
3911.93	3.58E-13
3913.67	3.921E-13
3915.42	3.562E-13
3917.16	3.565E-13
3918.9	4.539E-13
3920.64	4.563E-13
3922.38	3.756E-13
3924.12	4.358E-13
3925.86	3.124E-13
3927.61	3.671E-13
3929.35	4.809E-13
3931.09	6.109E-13
3932.83	1.286E-12
3934.57	3.91E-12
3936.31	7.593E-13
3938.05	4.611E-13
3939.8	3.64E-13
3941.54	4.155E-13
3943.28	3.785E-13
3945.02	5.178E-13
3946.76	3.821E-13
3948.5	4.508E-13
3950.25	3.895E-13
3951.99	4.069E-13
3953.73	4.625E-13
3955.47	3.59E-13
3957.21	5.166E-13
3958.95	4.182E-13
3960.7	4.063E-13
3962.44	6.637E-13
3964.18	6.328E-13
3965.92	9.584E-13
3967.66	2.145E-12
3969.4	5.759E-12
3971.15	4.891E-12
3972.89	1.954E-12
3974.63	1.065E-12
3976.37	7.467E-13
3978.11	6.054E-13
3979.85	5.058E-13
3981.6	4.697E-13
3983.34	4.118E-13
3985.08	4.243E-13
3986.82	4.577E-13
3988.56	4.112E-13
3990.31	3.576E-13
3992.05	3.324E-13
3993.79	3.479E-13
3995.53	3.928E-13
3997.27	3.838E-13
3999.02	3.596E-13
4000.76	3.589E-13
4002.5	4.023E-13
4004.24	4.173E-13
4005.98	5.1E-13
4007.73	4.124E-13
4009.47	3.851E-13
4011.21	4.054E-13
4012.95	4.307E-13
4014.69	3.978E-13
4016.44	3.818E-13
4018.18	4.368E-13
4019.92	3.591E-13
4021.66	3.704E-13
4023.4	3.505E-13
4025.15	4.532E-13
4026.89	6.65E-13
4028.63	4.738E-13
4030.37	4.26E-13
4032.12	4.496E-13
4033.86	4.474E-13
4035.6	4.349E-13
4037.34	4.083E-13
4039.08	4.117E-13
4040.83	3.666E-13
4042.57	3.919E-13
4044.31	4.207E-13
4046.05	5.272E-13
4047.8	3.514E-13
4049.54	4.023E-13
4051.28	4.28E-13
4053.02	3.996E-13
4054.77	4.157E-13
4056.51	4.209E-13
4058.25	4.329E-13
4059.99	3.885E-13
4061.74	4.138E-13
4063.48	4.917E-13
4065.22	4.718E-13
4066.96	4.066E-13
4068.71	4.22E-13
4070.45	4.545E-13
4072.19	5.031E-13
4073.93	4.17E-13
4075.68	4.661E-13
4077.42	6.036E-13
4079.16	5.658E-13
4080.9	4.398E-13
4082.65	3.965E-13
4084.39	4.751E-13
4086.13	4.785E-13
4087.87	4.262E-13
4089.62	4.787E-13
4091.36	5.021E-13
4093.1	5.493E-13
4094.84	6.299E-13
4096.59	8.207E-13
4098.33	1.229E-12
4100.07	2.194E-12
4101.82	5.653E-12
4103.56	4.062E-12
4105.3	1.722E-12
4107.04	1.007E-12
4108.79	7.479E-13
4110.53	6.434E-13
4112.27	5.707E-13
4114.02	4.97E-13
4115.76	4.481E-13
4117.5	4.359E-13
4119.24	5.026E-13
4120.99	4.812E-13
4122.73	4.818E-13
4124.47	4.523E-13
4126.22	4.767E-13
4127.96	4.5E-13
4129.7	4.607E-13
4131.44	4.865E-13
4133.19	5.247E-13
4134.93	4.268E-13
4136.67	4.435E-13
4138.42	4.309E-13
4140.16	4.072E-13
4141.9	4.554E-13
4143.65	5.096E-13
4145.39	4.94E-13
4147.13	4.329E-13
4148.88	4.733E-13
4150.62	4.618E-13
4152.36	4.592E-13
4154.11	4.804E-13
4155.85	5.107E-13
4157.59	5.057E-13
4159.34	4.995E-13
4161.08	4.486E-13
4162.82	4.612E-13
4164.56	4.519E-13
4166.31	4.19E-13
4168.05	4.435E-13
4169.79	4.327E-13
4171.54	4.946E-13
4173.28	5.127E-13
4175.02	5.121E-13
4176.77	4.575E-13
4178.51	5.703E-13
4180.25	4.833E-13
4182	4.783E-13
4183.74	4.748E-13
4185.49	4.312E-13
4187.23	4.948E-13
4188.97	4.878E-13
4190.72	4.324E-13
4192.46	4.855E-13
4194.2	4.424E-13
4195.95	4.655E-13
4197.69	4.823E-13
4199.43	5.552E-13
4201.18	4.769E-13
4202.92	5.041E-13
4204.66	4.467E-13
4206.41	4.461E-13
4208.15	4.424E-13
4209.89	4.689E-13
4211.64	4.068E-13
4213.38	4.253E-13
4215.13	4.887E-13
4216.87	5.735E-13
4218.61	3.813E-13
4220.36	3.825E-13
4222.1	3.418E-13
4223.84	3.29E-13
4225.59	4.049E-13
4227.33	6.687E-13
4229.08	3.643E-13
4230.82	3.201E-13
4232.56	4.315E-13
4234.31	5.661E-13
4236.05	4.171E-13
4237.79	3.987E-13
4239.54	4.547E-13
4241.28	4.109E-13
4243.03	4.072E-13
4244.77	3.937E-13
4246.51	4.544E-13
4248.26	4.497E-13
4250	5.218E-13
4251.75	4.872E-13
4253.49	3.971E-13
4255.23	4.399E-13
4256.98	3.791E-13
4258.72	4.19E-13
4260.47	4.822E-13
4262.21	4.509E-13
4263.95	3.979E-13
4265.7	4.232E-13
4267.44	4.321E-13
4269.19	4.295E-13
4270.93	4.766E-13
4272.67	5.557E-13
4274.42	4.609E-13
4276.16	4.454E-13
4277.91	3.852E-13
4279.65	4.444E-13
4281.39	4.201E-13
4283.14	4.915E-13
4284.88	4.448E-13
4286.63	4.381E-13
4288.37	4.494E-13
4290.12	5.527E-13
4291.86	4.649E-13
4293.6	4.818E-13
4295.35	5.066E-13
4297.09	4.762E-13
4298.84	5.119E-13
4300.58	5.487E-13
4302.33	5.085E-13
4304.07	5.607E-13
4305.81	4.971E-13
4307.56	5.267E-13
4309.3	5.362E-13
4311.05	5.058E-13
4312.79	5.235E-13
4314.54	5.659E-13
4316.28	4.983E-13
4318.03	4.506E-13
4319.77	4.389E-13
4321.51	5.173E-13
4323.26	5.175E-13
4325	5.58E-13
4326.75	6.231E-13
4328.49	5.625E-13
4330.24	6.022E-13
4331.98	6.311E-13
4333.73	7.572E-13
4335.47	9.553E-13
4337.22	1.483E-12
4338.96	2.76E-12
4340.71	6.756E-12
4342.45	4.178E-12
4344.19	1.841E-12
4345.94	1.134E-12
4347.68	8.535E-13
4349.43	7.066E-13
4351.17	6.927E-13
4352.92	7.608E-13
4354.66	5.381E-13
4356.41	5.107E-13
4358.15	4.989E-13
4359.9	5.195E-13
4361.64	4.78E-13
4363.39	4.849E-13
4365.13	4.929E-13
4366.88	4.969E-13
4368.62	5.279E-13
4370.37	5.05E-13
4372.11	4.944E-13
4373.86	4.978E-13
4375.6	5.511E-13
4377.35	5.34E-13
4379.09	4.883E-13
4380.84	4.707E-13
4382.58	5.098E-13
4384.33	6.795E-13
4386.07	5.9E-13
4387.82	5.792E-13
4389.56	5.588E-13
4391.31	5.311E-13
4393.05	5.438E-13
4394.8	5.751E-13
4396.54	5.429E-13
4398.29	5.038E-13
4400.03	5.426E-13
4401.78	5.551E-13
4403.52	5.25E-13
4405.27	6.255E-13
4407.01	5.126E-13
4408.76	5.408E-13
4410.5	5.09E-13
4412.25	5.416E-13
4413.99	5.288E-13
4415.74	6.506E-13
4417.48	6.404E-13
4419.23	5.948E-13
4420.97	5.042E-13
4422.72	5.57E-13
4424.46	5.366E-13
4426.21	4.828E-13
4427.95	5.884E-13
4429.7	5.288E-13
4431.45	6.005E-13
4433.19	5.737E-13
4434.94	5.307E-13
4436.68	5.183E-13
4438.43	5.305E-13
4440.17	7.865E-13
