Taken from Du et al (2013), The Influence of Water Vapor Absorption in the 290-350 nm region on solar radiation: Laboratory Studies and Model Simulation
Table 1. Gas Phase Absorption Cross Sections of H2O in the 290?350 nm Region
wavelength (nm) 	cross-section (cm2/molecule)
290			2.27e-24
295			1.06e-24
300			8.71e-25
305			6.85e-25
310			5.58e-25
315			2.19e-24
320			1.62e-24
325			1.40e-24
330			2.94e-24
335			5.89e-25
340			2.49e-25
345			4.80e-25
350			2.13e-25
