121.00	6.24e-18
121.50	1.276e-17
121.57	1.480e-17
122.00	1.689e-17
122.50	8.26e-18
123.00	2.83e-18
123.50	5.89e-18
124.00	1.33e-17
124.50	6.63e-18
125.00	6.19e-18
125.50	6.93e-18
126.00	7.06e-18
126.50	7.68e-18
127.00	8.00e-18
127.50	7.80e-18
128.00	8.54e-18
128.50	8.20e-18
129.00	7.77e-18
129.50	8.19e-18
130.00	7.18e-18
130.50	7.33e-18
131.00	6.99e-18
131.50	6.01e-18
132.00	6.67e-18
132.50	5.38e-18
133.00	4.94e-18
133.50	5.13e-18
134.00	4.24e-18
134.50	3.82e-18
135.00	3.67e-18
135.50	3.10e-18
136.00	2.51e-18
136.50	2.57e-18
137.00	2.04e-18
137.50	1.95e-18
138.00	1.77e-18
138.50	1.29e-18
139.00	1.26e-18
139.50	1.25e-18
140.00	1.00e-18
141.00	8.23e-19
142.00	6.41e-19
143.00	5.71e-19
144.00	5.64e-19
145.00	5.80e-19
146.00	6.58e-19
147.00	7.52e-19
148.00	8.49e-19
149.00	1.01e-18
150.00	1.20e-18
151.00	1.41e-18
152.00	1.65e-18
153.00	1.97e-18
154.00	2.11e-18
155.00	2.36e-18
156.00	2.66e-18
157.00	2.95e-18
158.00	3.27e-18
159.00	3.54e-18
160.00	3.85e-18
161.00	4.13e-18
162.00	4.34e-18
163.00	4.56e-18
164.00	4.80e-18
165.00	4.99e-18
166.00	5.09e-18
167.00	5.10e-18
168.00	5.08e-18
169.00	5.02e-18
170.00	4.92e-18
171.00	4.70e-18
172.00	4.35e-18
173.00	3.94e-18
174.00	3.53e-18
175.00	3.19e-18
176.00	2.84e-18
177.00	2.40e-18
178.00	1.93e-18
179.00	1.40e-18
180.00	9.00e-19
181.00	5.46e-19
182.00	3.29e-19
183.00	1.69e-19
184.00	1.21e-19
185.00	6.78e-20
186.00	4.39e-20
187.00	2.71e-20
188.00	1.77e-20
189.00	1.08e-20
190.00	6.72e-21
191.00	4.64e-21
192.00	3.0e-21
193.00	2.1e-21
194.00	1.6e-21
195.00	1.3e-21
196.00	1.1e-21
197.00	1.0e-21
198.00	9.0e-22
