    ALT(km)      O3          H2O          CH4           CO2            O2           N2O         OH  
      18.5000  3.30000e-09  9.10000e-08  1.60000e-06     0.100000  3.50000e-05      0.00000  8.10000e-18
      19.5000  4.00000e-09  9.20000e-08  1.60000e-06     0.100000  4.70000e-05      0.00000  1.20000e-17
      20.5000  4.50000e-09  9.30000e-08  1.60000e-06     0.100000  6.00000e-05      0.00000  1.60000e-17
      21.5000  4.90000e-09  9.40000e-08  1.60000e-06     0.100000  7.50000e-05      0.00000  2.20000e-17
      22.5000  5.20000e-09  9.60000e-08  1.60000e-06     0.100000  9.10000e-05      0.00000  3.00000e-17
      23.5000  5.40000e-09  9.70000e-08  1.60000e-06     0.100000  0.000110000      0.00000  4.00000e-17
      24.5000  5.60000e-09  9.80000e-08  1.60000e-06     0.100000  0.000130000      0.00000  5.20000e-17
      25.5000  5.70000e-09  1.00000e-07  1.60000e-06     0.100000  0.000150000      0.00000  6.70000e-17
      26.5000  5.70000e-09  1.00000e-07  1.60000e-06     0.100000  0.000170000      0.00000  8.70000e-17
      27.5000  5.70000e-09  1.00000e-07  1.60000e-06     0.100000  0.000200000      0.00000  1.10000e-16
      28.5000  5.80000e-09  1.00000e-07  1.60000e-06    0.0990000  0.000220000      0.00000  1.40000e-16
      29.5000  5.80000e-09  1.10000e-07  1.60000e-06    0.0990000  0.000260000      0.00000  1.80000e-16
      30.5000  5.80000e-09  1.10000e-07  1.60000e-06    0.0990000  0.000290000      0.00000  2.30000e-16
      31.5000  5.90000e-09  1.10000e-07  1.60000e-06    0.0990000  0.000330000      0.00000  3.00000e-16
      32.5000  5.90000e-09  1.10000e-07  1.50000e-06    0.0990000  0.000370000      0.00000  3.80000e-16
      33.5000  6.00000e-09  1.20000e-07  1.50000e-06    0.0990000  0.000410000      0.00000  4.90000e-16
      34.5000  6.10000e-09  1.20000e-07  1.50000e-06    0.0990000  0.000470000      0.00000  6.30000e-16
      35.5000  6.20000e-09  1.20000e-07  1.50000e-06    0.0990000  0.000520000      0.00000  8.20000e-16
      36.5000  6.40000e-09  1.30000e-07  1.50000e-06    0.0990000  0.000580000      0.00000  1.10000e-15
      37.5000  6.60000e-09  1.30000e-07  1.50000e-06    0.0990000  0.000650000      0.00000  1.40000e-15
      38.5000  6.80000e-09  1.30000e-07  1.50000e-06    0.0980000  0.000720000      0.00000  1.90000e-15
      39.5000  7.20000e-09  1.40000e-07  1.40000e-06    0.0980000  0.000800000      0.00000  2.60000e-15
      40.5000  7.70000e-09  1.40000e-07  1.40000e-06    0.0980000  0.000880000      0.00000  3.60000e-15
      41.5000  8.40000e-09  1.50000e-07  1.40000e-06    0.0980000  0.000970000      0.00000  5.10000e-15
      42.5000  9.30000e-09  1.50000e-07  1.40000e-06    0.0980000   0.00110000      0.00000  7.40000e-15
      43.5000  1.00000e-08  1.60000e-07  1.30000e-06    0.0970000   0.00120000      0.00000  1.10000e-14
      44.5000  1.20000e-08  1.60000e-07  1.30000e-06    0.0970000   0.00130000      0.00000  1.70000e-14
      45.5000  1.30000e-08  1.70000e-07  1.30000e-06    0.0970000   0.00140000      0.00000  2.50000e-14
      46.5000  1.50000e-08  1.80000e-07  1.20000e-06    0.0960000   0.00160000      0.00000  3.80000e-14
      47.5000  1.70000e-08  1.90000e-07  1.20000e-06    0.0960000   0.00170000      0.00000  5.60000e-14
      48.5000  1.90000e-08  2.00000e-07  1.20000e-06    0.0960000   0.00190000      0.00000  8.20000e-14
      49.5000  2.20000e-08  2.10000e-07  1.10000e-06    0.0950000   0.00210000      0.00000  1.20000e-13
      50.5000  2.40000e-08  2.30000e-07  1.10000e-06    0.0950000   0.00230000      0.00000  1.70000e-13
      51.5000  2.70000e-08  2.50000e-07  1.00000e-06    0.0940000   0.00250000      0.00000  2.40000e-13
      52.5000  2.80000e-08  2.70000e-07  9.60000e-07    0.0940000   0.00270000      0.00000  3.40000e-13
      53.5000  2.80000e-08  2.90000e-07  9.00000e-07    0.0930000   0.00300000      0.00000  4.80000e-13
      54.5000  2.60000e-08  3.20000e-07  8.30000e-07    0.0930000   0.00330000      0.00000  6.70000e-13
      55.5000  2.10000e-08  3.50000e-07  7.50000e-07    0.0920000   0.00360000      0.00000  9.30000e-13
      56.5000  1.20000e-08  3.90000e-07  6.70000e-07    0.0910000   0.00390000      0.00000  1.50000e-12
      57.5000  5.40000e-09  4.30000e-07  5.80000e-07    0.0900000   0.00430000      0.00000  3.20000e-12
      58.5000  3.50000e-09  4.70000e-07  4.90000e-07    0.0890000   0.00460000      0.00000  1.10000e-11
      59.5000  5.60000e-09  4.80000e-07  3.90000e-07    0.0890000   0.00510000      0.00000  3.80000e-11
      60.5000  1.10000e-08  4.40000e-07  2.90000e-07    0.0870000   0.00550000      0.00000  9.10000e-11
      61.5000  1.80000e-08  3.60000e-07  2.00000e-07    0.0860000   0.00600000      0.00000  1.50000e-10
      62.5000  2.50000e-08  2.60000e-07  1.30000e-07    0.0850000   0.00660000      0.00000  2.00000e-10
      63.5000  3.10000e-08  1.70000e-07  7.60000e-08    0.0840000   0.00710000      0.00000  2.20000e-10
      64.5000  3.80000e-08  1.00000e-07  4.10000e-08    0.0820000   0.00770000      0.00000  2.20000e-10
      65.5000  4.40000e-08  5.90000e-08  2.00000e-08    0.0800000   0.00820000      0.00000  2.00000e-10
      66.5000  4.90000e-08  3.20000e-08  9.50000e-09    0.0790000   0.00870000      0.00000  1.80000e-10
      67.5000  5.30000e-08  1.60000e-08  4.20000e-09    0.0770000   0.00920000      0.00000  1.50000e-10
      68.5000  5.50000e-08  8.40000e-09  1.80000e-09    0.0750000   0.00950000      0.00000  1.30000e-10
      69.5000  5.50000e-08  4.30000e-09  7.50000e-10    0.0740000   0.00980000      0.00000  1.10000e-10
      70.5000  5.40000e-08  2.30000e-09  3.10000e-10    0.0720000    0.0100000      0.00000  8.90000e-11
      71.5000  5.20000e-08  1.20000e-09  1.30000e-10    0.0700000    0.0100000      0.00000  7.30000e-11
      72.5000  4.90000e-08  6.80000e-10  5.30000e-11    0.0690000    0.0100000      0.00000  5.90000e-11
      73.5000  4.60000e-08  3.80000e-10  2.10000e-11    0.0670000   0.00980000      0.00000  4.80000e-11
      74.5000  4.20000e-08  2.10000e-10  8.50000e-12    0.0650000   0.00950000      0.00000  3.80000e-11
      75.5000  3.80000e-08  1.20000e-10  3.30000e-12    0.0630000   0.00910000      0.00000  3.00000e-11
      76.5000  3.30000e-08  7.10000e-11  1.30000e-12    0.0610000   0.00860000      0.00000  2.30000e-11
      77.5000  2.80000e-08  4.10000e-11  5.00000e-13    0.0590000   0.00790000      0.00000  1.80000e-11
      78.5000  2.30000e-08  2.40000e-11  1.90000e-13    0.0560000   0.00710000      0.00000  1.40000e-11
      79.5000  1.80000e-08  1.40000e-11  7.30000e-14    0.0540000   0.00620000      0.00000  1.10000e-11
      80.5000  1.40000e-08  7.70000e-12  2.80000e-14    0.0510000   0.00530000      0.00000  8.20000e-12
      81.5000  1.10000e-08  4.40000e-12  1.10000e-14    0.0490000   0.00450000      0.00000  6.50000e-12
      82.5000  7.90000e-09  2.50000e-12  4.40000e-15    0.0460000   0.00370000      0.00000  5.40000e-12
      83.5000  5.70000e-09  1.40000e-12  1.80000e-15    0.0440000   0.00300000      0.00000  4.60000e-12
      84.5000  4.00000e-09  7.80000e-13  7.40000e-16    0.0410000   0.00240000      0.00000  4.10000e-12
      85.5000  2.80000e-09  4.40000e-13  3.10000e-16    0.0380000   0.00200000      0.00000  3.80000e-12
      86.5000  2.00000e-09  2.50000e-13  1.40000e-16    0.0360000   0.00160000      0.00000  3.60000e-12
      87.5000  1.40000e-09  1.40000e-13  6.10000e-17    0.0330000   0.00130000      0.00000  3.60000e-12
      88.5000  9.90000e-10  8.10000e-14  2.80000e-17    0.0310000   0.00100000      0.00000  3.50000e-12
      89.5000  7.00000e-10  4.80000e-14  1.40000e-17    0.0290000  0.000840000      0.00000  3.50000e-12
      90.5000  5.00000e-10  2.90000e-14  6.80000e-18    0.0260000  0.000690000      0.00000  3.60000e-12
      91.5000  3.70000e-10  1.80000e-14  3.60000e-18    0.0240000  0.000570000      0.00000  3.60000e-12
      92.5000  2.70000e-10  1.10000e-14  1.90000e-18    0.0220000  0.000480000      0.00000  3.60000e-12
      93.5000  2.00000e-10  7.40000e-15  1.10000e-18    0.0210000  0.000410000      0.00000  3.70000e-12
      94.5000  1.50000e-10  5.10000e-15  6.40000e-19    0.0190000  0.000350000      0.00000  3.70000e-12
      95.5000  1.20000e-10  3.60000e-15  4.00000e-19    0.0170000  0.000310000      0.00000  3.70000e-12
      96.5000  9.20000e-11  2.70000e-15  2.60000e-19    0.0160000  0.000280000      0.00000  3.70000e-12
      97.5000  7.30000e-11  2.20000e-15  1.70000e-19    0.0140000  0.000260000      0.00000  3.80000e-12
      98.5000  6.00000e-11  1.90000e-15  1.30000e-19    0.0130000  0.000250000      0.00000  3.80000e-12
      99.5000  5.10000e-11  1.80000e-15  1.00000e-19    0.0120000  0.000240000      0.00000  3.80000e-12
