110.45	9.70e-18
110.80	1.28e-17
111.20	1.12e-17
111.50	1.35e-17
111.95	1.16e-17
112.20	1.39e-17
112.46	1.24e-17
112.71	1.24e-17
113.23	1.20e-17
113.75	9.70e-18
114.80	7.80e-18
115.33	4.70e-18
115.66	5.50e-18
116.20	5.50e-18
116.64	8.20e-18
117.52	8.20e-18
118.08	8.00e-18
118.65	1.01e-17
119.22	1.05e-17
119.68	1.55e-17
119.91	1.51e-17
120.61	2.35e-17
120.96	2.24e-17
121.55	2.99e-17
121.91	2.58e-17
122.39	2.78e-17
122.76	2.32e-17
123.00	2.35e-17
123.37	1.89e-17
123.98	1.12e-17
125.24	6.20e-18
126.64	4.70e-18
127.82	5.10e-18
128.75	6.20e-18
129.42	6.40e-18
129.83	9.30e-18
130.79	1.43e-17
131.20	1.22e-17
131.90	1.39e-17
132.60	1.24e-17
133.17	1.47e-17
133.60	1.43e-17
134.04	1.62e-17
134.40	1.51e-17
134.77	1.58e-17
135.50	1.28e-17
135.80	1.32e-17
137.61	5.90e-18
139.31	4.50e-18
	
142.00	4.00e-18
	
155.00	1.50e-18
	
172.00	1.00e-18
