 39.98   2.828E+03 7.195E-06 2.032E-07 2.399E-07 8.358E-09 1.210E-08 2.138E-12
 40.63   2.597E+03 7.259E-06 1.886E-07 2.155E-07 8.179E-09 1.005E-08 1.614E-12
 41.28   2.387E+03 7.317E-06 1.749E-07 1.932E-07 8.010E-09 8.333E-09 1.212E-12
 41.93   2.195E+03 7.371E-06 1.621E-07 1.729E-07 7.858E-09 6.897E-09 9.054E-13
 42.58   2.019E+03 7.420E-06 1.504E-07 1.545E-07 7.726E-09 5.701E-09 6.741E-13
 43.23   1.859E+03 7.463E-06 1.396E-07 1.380E-07 7.619E-09 4.703E-09 5.004E-13
 43.88   1.712E+03 7.503E-06 1.298E-07 1.231E-07 7.544E-09 3.872E-09 3.707E-13
 44.53   1.578E+03 7.538E-06 1.211E-07 1.100E-07 7.510E-09 3.186E-09 2.749E-13
 45.18   1.454E+03 7.569E-06 1.136E-07 9.850E-08 7.525E-09 2.623E-09 2.048E-13
 45.83   1.341E+03 7.595E-06 1.071E-07 8.844E-08 7.600E-09 2.160E-09 1.533E-13
 46.48   1.236E+03 7.618E-06 1.017E-07 7.968E-08 7.744E-09 1.780E-09 1.155E-13
 47.13   1.140E+03 7.638E-06 9.735E-08 7.211E-08 7.968E-09 1.469E-09 8.781E-14
 47.78   1.052E+03 7.654E-06 9.392E-08 6.561E-08 8.280E-09 1.215E-09 6.746E-14
 48.43   9.702E+02 7.668E-06 9.141E-08 6.003E-08 8.689E-09 1.009E-09 5.244E-14
 49.08   8.949E+02 7.679E-06 8.974E-08 5.527E-08 9.204E-09 8.402E-10 4.130E-14
 49.73   8.253E+02 7.688E-06 8.884E-08 5.118E-08 9.840E-09 7.018E-10 3.292E-14
 50.38   7.611E+02 7.695E-06 8.866E-08 4.766E-08 1.062E-08 5.875E-10 2.654E-14
 51.03   7.018E+02 7.701E-06 8.917E-08 4.465E-08 1.155E-08 4.934E-10 2.167E-14
 51.68   6.469E+02 7.705E-06 9.030E-08 4.206E-08 1.267E-08 4.157E-10 1.791E-14
 52.33   5.961E+02 7.708E-06 9.203E-08 3.985E-08 1.400E-08 3.514E-10 1.498E-14
 52.98   5.492E+02 7.709E-06 9.430E-08 3.796E-08 1.558E-08 2.982E-10 1.269E-14
 53.63   5.058E+02 7.710E-06 9.709E-08 3.634E-08 1.747E-08 2.539E-10 1.086E-14
 54.28   4.656E+02 7.709E-06 1.004E-07 3.495E-08 1.973E-08 2.167E-10 9.399E-15
 54.93   4.284E+02 7.708E-06 1.041E-07 3.376E-08 2.245E-08 1.855E-10 8.213E-15
 55.58   3.939E+02 7.705E-06 1.083E-07 3.274E-08 2.573E-08 1.593E-10 7.245E-15
 56.23   3.620E+02 7.703E-06 1.128E-07 3.187E-08 2.969E-08 1.373E-10 6.454E-15
 56.88   3.325E+02 7.699E-06 1.177E-07 3.114E-08 3.447E-08 1.189E-10 5.804E-15
 57.53   3.051E+02 7.695E-06 1.229E-07 3.052E-08 4.028E-08 1.035E-10 5.267E-15
 58.18   2.798E+02 7.691E-06 1.283E-07 3.001E-08 4.735E-08 9.060E-11 4.823E-15
 58.83   2.563E+02 7.686E-06 1.339E-07 2.957E-08 5.606E-08 7.974E-11 4.452E-15
 59.48   2.345E+02 7.681E-06 1.397E-07 2.921E-08 6.687E-08 7.057E-11 4.142E-15
 60.13   2.144E+02 7.675E-06 1.457E-07 2.891E-08 8.034E-08 6.290E-11 3.882E-15
 60.78   1.957E+02 7.670E-06 1.517E-07 2.866E-08 9.722E-08 5.653E-11 3.667E-15
 61.43   1.785E+02 7.664E-06 1.577E-07 2.846E-08 1.184E-07 5.132E-11 3.492E-15
 62.08   1.625E+02 7.658E-06 1.635E-07 2.830E-08 1.451E-07 4.715E-11 3.351E-15
 62.73   1.478E+02 7.653E-06 1.691E-07 2.818E-08 1.791E-07 4.388E-11 3.241E-15
 63.38   1.341E+02 7.647E-06 1.742E-07 2.809E-08 2.229E-07 4.146E-11 3.159E-15
 64.03   1.215E+02 7.642E-06 1.786E-07 2.802E-08 2.794E-07 3.984E-11 3.105E-15
 64.68   1.098E+02 7.638E-06 1.816E-07 2.799E-08 3.531E-07 3.902E-11 3.077E-15

   *** Number densities (cm^-3) ***

  Z(km) P(dyn/cm^2)   Total  OH          O3      
  0.33   9.742E+05 2.464E+19 1.213E+06 5.934E+11
  0.98   9.012E+05 2.305E+19 1.316E+06 6.042E+11
  1.62   8.329E+05 2.156E+19 1.417E+06 6.229E+11
  2.28   7.690E+05 2.016E+19 1.519E+06 6.467E+11
  2.93   7.093E+05 1.884E+19 1.612E+06 6.729E+11
  3.58   6.536E+05 1.759E+19 1.683E+06 6.988E+11
  4.23   6.015E+05 1.642E+19 1.742E+06 7.224E+11
  4.88   5.530E+05 1.533E+19 1.774E+06 7.419E+11
  5.53   5.076E+05 1.432E+19 1.752E+06 7.558E+11
  6.18   4.653E+05 1.338E+19 1.643E+06 7.631E+11
  6.83   4.257E+05 1.250E+19 1.443E+06 7.641E+11
  7.48   3.888E+05 1.168E+19 1.219E+06 7.600E+11
  8.12   3.543E+05 1.090E+19 1.030E+06 7.518E+11
  8.78   3.221E+05 1.017E+19 8.854E+05 7.400E+11
  9.42   2.920E+05 9.483E+18 7.632E+05 7.250E+11
 10.07   2.641E+05 8.795E+18 6.597E+05 7.050E+11
 10.72   2.384E+05 8.069E+18 5.924E+05 6.769E+11
 11.38   2.149E+05 7.342E+18 5.455E+05 6.441E+11
 12.03   1.935E+05 6.657E+18 5.139E+05 6.114E+11
 12.67   1.742E+05 6.024E+18 4.949E+05 5.808E+11
 13.32   1.567E+05 5.442E+18 4.837E+05 5.556E+11
 13.97   1.409E+05 4.912E+18 4.766E+05 5.412E+11
 14.62   1.267E+05 4.429E+18 4.672E+05 5.465E+11
 15.28   1.138E+05 3.989E+18 4.583E+05 5.745E+11
 15.93   1.023E+05 3.589E+18 4.419E+05 6.503E+11
 16.57   9.192E+04 3.226E+18 4.300E+05 7.643E+11
 17.23   8.260E+04 2.896E+18 4.274E+05 9.034E+11
 17.88   7.424E+04 2.597E+18 4.287E+05 1.088E+12
 18.52   6.674E+04 2.328E+18 4.365E+05 1.301E+12
 19.18   6.003E+04 2.085E+18 4.505E+05 1.535E+12
 19.82   5.402E+04 1.867E+18 4.733E+05 1.747E+12
 20.48   4.863E+04 1.672E+18 5.018E+05 1.960E+12
 21.12   4.381E+04 1.498E+18 5.372E+05 2.161E+12
 21.77   3.950E+04 1.342E+18 5.809E+05 2.341E+12
 22.43   3.563E+04 1.202E+18 6.348E+05 2.487E+12
 23.07   3.216E+04 1.078E+18 7.001E+05 2.596E+12
 23.73   2.906E+04 9.662E+17 7.789E+05 2.665E+12
 24.38   2.627E+04 8.669E+17 8.741E+05 2.696E+12
 25.02   2.378E+04 7.784E+17 9.869E+05 2.694E+12
 25.68   2.153E+04 6.995E+17 1.120E+06 2.659E+12
 26.32   1.951E+04 6.294E+17 1.277E+06 2.597E+12
 26.98   1.770E+04 5.670E+17 1.461E+06 2.516E+12
 27.62   1.606E+04 5.114E+17 1.676E+06 2.420E+12
 28.27   1.458E+04 4.618E+17 1.925E+06 2.315E+12
 28.93   1.325E+04 4.175E+17 2.212E+06 2.203E+12
 29.57   1.204E+04 3.777E+17 2.538E+06 2.085E+12
 30.23   1.095E+04 3.418E+17 2.905E+06 1.962E+12
 30.88   9.966E+03 3.093E+17 3.308E+06 1.833E+12
 31.53   9.073E+03 2.800E+17 3.744E+06 1.701E+12
 32.18   8.264E+03 2.535E+17 4.206E+06 1.569E+12
 32.83   7.532E+03 2.296E+17 4.687E+06 1.441E+12
 33.48   6.869E+03 2.081E+17 5.182E+06 1.318E+12
 34.13   6.268E+03 1.887E+17 5.682E+06 1.202E+12
 34.78   5.723E+03 1.711E+17 6.187E+06 1.092E+12
 35.43   5.229E+03 1.553E+17 6.694E+06 9.903E+11
 36.08   4.780E+03 1.410E+17 7.207E+06 8.960E+11
 36.73   4.373E+03 1.281E+17 7.733E+06 8.092E+11
 37.38   4.003E+03 1.165E+17 8.278E+06 7.291E+11
 38.03   3.666E+03 1.059E+17 8.852E+06 6.552E+11
 38.68   3.360E+03 9.638E+16 9.461E+06 5.867E+11
 39.33   3.082E+03 8.774E+16 1.011E+07 5.231E+11
 39.98   2.828E+03 7.992E+16 1.079E+07 4.641E+11
 40.63   2.597E+03 7.285E+16 1.149E+07 4.098E+11
 41.28   2.387E+03 6.644E+16 1.219E+07 3.601E+11
 41.93   2.195E+03 6.065E+16 1.285E+07 3.151E+11
 42.58   2.019E+03 5.543E+16 1.344E+07 2.747E+11
 43.23   1.859E+03 5.071E+16 1.393E+07 2.389E+11
 43.88   1.712E+03 4.645E+16 1.429E+07 2.074E+11
 44.53   1.578E+03 4.262E+16 1.452E+07 1.800E+11
 45.18   1.454E+03 3.916E+16 1.462E+07 1.562E+11
 45.83   1.341E+03 3.601E+16 1.460E+07 1.354E+11
 46.48   1.236E+03 3.314E+16 1.445E+07 1.174E+11
 47.13   1.140E+03 3.054E+16 1.422E+07 1.018E+11
 47.78   1.052E+03 2.815E+16 1.391E+07 8.835E+10
 48.43   9.702E+02 2.597E+16 1.353E+07 7.667E+10
 49.08   8.949E+02 2.397E+16 1.312E+07 6.662E+10
 49.73   8.253E+02 2.214E+16 1.270E+07 5.805E+10
 50.38   7.611E+02 2.046E+16 1.226E+07 5.066E+10
 51.03   7.018E+02 1.892E+16 1.182E+07 4.425E+10
 51.68   6.469E+02 1.749E+16 1.139E+07 3.868E+10
 52.33   5.961E+02 1.618E+16 1.097E+07 3.382E+10
 52.98   5.492E+02 1.497E+16 1.056E+07 2.959E+10
 53.63   5.058E+02 1.386E+16 1.019E+07 2.590E+10
 54.28   4.656E+02 1.283E+16 9.843E+06 2.267E+10
 54.93   4.284E+02 1.188E+16 9.533E+06 1.983E+10
 55.58   3.939E+02 1.100E+16 9.261E+06 1.733E+10
 56.23   3.620E+02 1.019E+16 9.036E+06 1.513E+10
 56.88   3.325E+02 9.443E+15 8.862E+06 1.319E+10
 57.53   3.051E+02 8.749E+15 8.740E+06 1.146E+10
 58.18   2.798E+02 8.106E+15 8.678E+06 9.929E+09
 58.83   2.563E+02 7.510E+15 8.679E+06 8.579E+09
 59.48   2.345E+02 6.957E+15 8.748E+06 7.397E+09
 60.13   2.144E+02 6.444E+15 8.887E+06 6.371E+09
 60.78   1.957E+02 5.967E+15 9.097E+06 5.491E+09
 61.43   1.785E+02 5.521E+15 9.383E+06 4.748E+09
 62.08   1.625E+02 5.104E+15 9.756E+06 4.141E+09
 62.73   1.478E+02 4.714E+15 1.024E+07 3.673E+09
 63.38   1.341E+02 4.360E+15 1.090E+07 3.398E+09
 64.03   1.215E+02 4.051E+15 1.194E+07 3.438E+09
 64.68   1.098E+02 3.759E+15 1.407E+07 4.303E+09

    ENERGY FLUXES IN W/m^2/nm and photons/m^2/s/nm (NOT DIURNALLY AVERAGED)

        WAV        EFLUX        GFLUX        PhEFLUX      PhGFLUX
    1.21600E+03  8.17229E-03  0.00000E+00  1.00000E+14  0.00000E+00
    1.32500E+03  1.42500E-04  0.00000E+00  9.50000E+13  0.00000E+00
    1.37500E+03  9.10636E-05  0.00000E+00  6.30000E+13  0.00000E+00
    1.42500E+03  1.07395E-04  0.00000E+00  7.70000E+13  0.00000E+00
    1.47500E+03  1.48220E-04  0.00000E+00  1.10000E+14  0.00000E+00
    1.52500E+03  2.47623E-04  0.00000E+00  1.90000E+14  0.00000E+00
    1.57500E+03  3.02857E-04  0.00000E+00  2.40000E+14  0.00000E+00
    1.62500E+03  4.28077E-04  0.00000E+00  3.50000E+14  0.00000E+00
    1.67500E+03  7.59403E-04  0.00000E+00  6.40000E+14  0.00000E+00
    1.72500E+03  1.26739E-03  0.00000E+00  1.10000E+15  0.00000E+00
    1.76200E+03  1.22668E-03  0.00000E+00  1.08750E+15  0.00000E+00
    1.77800E+03  1.46715E-03  0.00000E+00  1.31250E+15  0.00000E+00
    1.79400E+03  1.64794E-03  0.00000E+00  1.48750E+15  0.00000E+00
    1.81000E+03  2.08633E-03  0.00000E+00  1.90000E+15  0.00000E+00
    1.82700E+03  2.04188E-03  0.00000E+00  1.87647E+15  0.00000E+00
    1.84400E+03  1.85816E-03  0.00000E+00  1.72353E+15  0.00000E+00
    1.86100E+03  2.27477E-03  0.00000E+00  2.12941E+15  0.00000E+00
    1.87800E+03  2.78099E-03  0.00000E+00  2.62778E+15  0.00000E+00
    1.89600E+03  3.26708E-03  0.00000E+00  3.11667E+15  0.00000E+00
    1.91400E+03  3.82478E-03  0.00000E+00  3.68333E+15  0.00000E+00
    1.93300E+03  3.73494E-03  0.00000E+00  3.63158E+15  0.00000E+00
    1.95200E+03  5.12440E-03  0.00000E+00  5.03158E+15  0.00000E+00
    1.97100E+03  6.10485E-03  0.00000E+00  6.05263E+15  0.00000E+00
    1.99000E+03  6.34202E-03  0.00000E+00  6.35000E+15  0.00000E+00
    2.01000E+03  7.51493E-03  2.92059-121  7.60000E+15  2.95365-103
    2.03100E+03  8.29669E-03  1.57780-102  8.47619E+15  1.61194E-84
    2.05200E+03  1.01494E-02  2.56346E-96  1.04762E+16  2.64600E-78
    2.07300E+03  1.22842E-02  7.06704E-31  1.28095E+16  7.36928E-13
    2.09400E+03  1.95868E-02  6.81873E-30  2.06364E+16  7.18411E-12
    2.11700E+03  2.91514E-02  1.26326E-28  3.10435E+16  1.34525E-10
    2.14000E+03  3.37251E-02  3.77550E-27  3.63043E+16  4.06424E-09
    2.16300E+03  3.35263E-02  1.51536E-26  3.64783E+16  1.64879E-08
    2.18700E+03  3.77493E-02  4.79208E-26  4.15385E+16  5.27309E-08
    2.21100E+03  4.82145E-02  1.12943E-26  5.36364E+16  1.25644E-08
    2.23500E+03  5.69255E-02  2.04548E-27  6.40000E+16  2.29969E-09
    2.26000E+03  4.53242E-02  1.22128E-28  5.15385E+16  1.38873E-10
    2.28600E+03  4.71495E-02  3.17844E-30  5.42308E+16  3.65581E-12
    2.31300E+03  4.99760E-02  4.17761E-32  5.81481E+16  4.86075E-14
    2.34000E+03  4.34210E-02  7.28441E-35  5.11111E+16  8.57453E-17
    2.36700E+03  4.79812E-02  6.68817E-38  5.71429E+16  7.96524E-20
    2.39600E+03  4.14840E-02  4.96916E-41  5.00000E+16  5.98924E-23
    2.42500E+03  6.21884E-02  1.30589E-43  7.58621E+16  1.59302E-25
    2.45400E+03  5.37235E-02  1.42880E-44  6.63333E+16  1.76416E-26
    2.48500E+03  5.08362E-02  1.43126E-48  6.35484E+16  1.78917E-30
    2.51600E+03  4.78904E-02  1.42522E-48  6.06250E+16  1.80421E-30
    2.54800E+03  7.09334E-02  2.24094E-52  9.09375E+16  2.87291E-34
    2.58100E+03  1.15530E-01  3.77968E-48  1.50000E+17  4.90740E-30
    2.61500E+03  9.83895E-02  3.35302E-48  1.29429E+17  4.41080E-30
    2.65000E+03  2.29329E-01  2.27382E-42  3.05714E+17  3.03119E-24
    2.68500E+03  2.46741E-01  5.82514E-37  3.33333E+17  7.86943E-19
    2.72200E+03  2.17115E-01  2.25581E-31  2.97297E+17  3.08890E-13
    2.75900E+03  1.97154E-01  2.55444E-25  2.73684E+17  3.54601E-07
    2.79800E+03  1.50107E-01  2.27987E-19  2.11282E+17  3.20903E-01
    2.83700E+03  2.66214E-01  5.82045E-14  3.80000E+17  8.30823E+04
    2.87800E+03  3.53513E-01  2.08495E-09  5.11905E+17  3.01912E+09
    2.92000E+03  5.63968E-01  4.85129E-06  8.28571E+17  7.12742E+12
    2.96300E+03  5.18324E-01  4.49018E-04  7.72727E+17  6.69403E+14
    3.00800E+03  4.72873E-01  7.71899E-03  7.15556E+17  1.16804E+16
    3.05400E+03  5.85803E-01  4.92344E-02  9.00000E+17  7.56414E+16
    3.10100E+03  6.60951E-01  1.45733E-01  1.03125E+18  2.27380E+17
    3.15000E+03  6.86476E-01  2.55728E-01  1.08800E+18  4.05305E+17
    3.20000E+03  7.36617E-01  3.63281E-01  1.18600E+18  5.84906E+17
    3.25000E+03  8.50038E-01  4.91421E-01  1.39000E+18  8.03582E+17
    3.30000E+03  9.81705E-01  6.15387E-01  1.63000E+18  1.02177E+18
    3.35000E+03  9.26709E-01  6.14724E-01  1.56200E+18  1.03614E+18
    3.40000E+03  9.76213E-01  6.72033E-01  1.67000E+18  1.14964E+18
    3.43800E+03  9.41280E-01  6.61731E-01  1.62800E+18  1.14450E+18
    3.50000E+03  9.76714E-01  7.07129E-01  1.72000E+18  1.24526E+18
    3.60000E+03  1.00479E+00  7.56448E-01  1.82000E+18  1.37017E+18
    3.70000E+03  1.13341E+00  8.83598E-01  2.11000E+18  1.64494E+18
    3.80000E+03  1.07743E+00  8.66807E-01  2.06000E+18  1.65729E+18
    3.90000E+03  1.03962E+00  8.60527E-01  2.04000E+18  1.68858E+18
    4.00000E+03  1.49063E+00  1.26603E+00  3.00000E+18  2.54798E+18
    4.10000E+03  1.75966E+00  1.52945E+00  3.63000E+18  3.15509E+18
    4.20000E+03  1.79348E+00  1.59194E+00  3.79000E+18  3.36411E+18
    4.30000E+03  1.65009E+00  1.49259E+00  3.57000E+18  3.22925E+18
    4.40000E+03  1.85199E+00  1.70361E+00  4.10000E+18  3.77151E+18
    4.50000E+03  2.03608E+00  1.90203E+00  4.61000E+18  4.30649E+18
    4.60000E+03  2.04799E+00  1.93721E+00  4.74000E+18  4.48361E+18
    4.70000E+03  2.02979E+00  1.94421E+00  4.80000E+18  4.59762E+18
    4.80000E+03  2.02062E+00  1.95240E+00  4.88000E+18  4.71522E+18
    4.90000E+03  1.93883E+00  1.89140E+00  4.78000E+18  4.66308E+18
    5.00000E+03  1.93583E+00  1.89986E+00  4.87000E+18  4.77952E+18
    5.10000E+03  1.90176E+00  1.87552E+00  4.88000E+18  4.81265E+18
    5.20000E+03  1.81933E+00  1.80540E+00  4.76000E+18  4.72357E+18
    5.30000E+03  1.88250E+00  1.86658E+00  5.02000E+18  4.97754E+18
