# Formed from form_atmospheric_profiles_paper_model.py
# Z (cm)	T (K)	DEN (cm**-3)	P (bar)
8.5000000e+05	2.8800000e+02	8.9685902e+18	3.5661761e-01
8.6000000e+05	2.8800000e+02	8.8604540e+18	3.5231779e-01
8.7000000e+05	2.8800000e+02	8.7536217e+18	3.4806983e-01
8.8000000e+05	2.8800000e+02	8.6480775e+18	3.4387308e-01
8.9000000e+05	2.8800000e+02	8.5438058e+18	3.3972693e-01
9.0000000e+05	2.8800000e+02	8.4407914e+18	3.3563077e-01
9.1000000e+05	2.8800000e+02	8.3390190e+18	3.3158400e-01
9.2000000e+05	2.8800000e+02	8.2384737e+18	3.2758602e-01
9.3000000e+05	2.8800000e+02	8.1391408e+18	3.2363625e-01
9.4000000e+05	2.8800000e+02	8.0410055e+18	3.1973410e-01
9.5000000e+05	2.8800000e+02	7.9440534e+18	3.1587900e-01
9.6000000e+05	2.8800000e+02	7.8482703e+18	3.1207038e-01
9.7000000e+05	2.8800000e+02	7.7536421e+18	3.0830769e-01
9.8000000e+05	2.8800000e+02	7.6601548e+18	3.0459036e-01
9.9000000e+05	2.8800000e+02	7.5677947e+18	3.0091785e-01
1.0000000e+06	2.8800000e+02	7.4765483e+18	2.9728962e-01
1.0100000e+06	2.8800000e+02	7.3864020e+18	2.9370514e-01
1.0200000e+06	2.8800000e+02	7.2973426e+18	2.9016387e-01
1.0300000e+06	2.8800000e+02	7.2093570e+18	2.8666531e-01
1.0400000e+06	2.8800000e+02	7.1224323e+18	2.8320892e-01
1.0500000e+06	2.8800000e+02	7.0365557e+18	2.7979421e-01
1.0600000e+06	2.8800000e+02	6.9517145e+18	2.7642068e-01
1.0700000e+06	2.8800000e+02	6.8678962e+18	2.7308782e-01
1.0800000e+06	2.8800000e+02	6.7850886e+18	2.6979514e-01
1.0900000e+06	2.8800000e+02	6.7032793e+18	2.6654216e-01
1.1000000e+06	2.8800000e+02	6.6224565e+18	2.6332841e-01
1.1100000e+06	2.8800000e+02	6.5426082e+18	2.6015340e-01
1.1200000e+06	2.8800000e+02	6.4637226e+18	2.5701668e-01
1.1300000e+06	2.8800000e+02	6.3857882e+18	2.5391778e-01
1.1400000e+06	2.8800000e+02	6.3087934e+18	2.5085624e-01
1.1500000e+06	2.8800000e+02	6.2327270e+18	2.4783161e-01
1.1600000e+06	2.8800000e+02	6.1575777e+18	2.4484346e-01
1.1700000e+06	2.8800000e+02	6.0833345e+18	2.4189133e-01
1.1800000e+06	2.8800000e+02	6.0099865e+18	2.3897479e-01
1.1900000e+06	2.8800000e+02	5.9375228e+18	2.3609343e-01
1.2000000e+06	2.8800000e+02	5.8659329e+18	2.3324680e-01
1.2100000e+06	2.8800000e+02	5.7952061e+18	2.3043449e-01
1.2200000e+06	2.8800000e+02	5.7253321e+18	2.2765610e-01
1.2300000e+06	2.8800000e+02	5.6563006e+18	2.2491120e-01
1.2400000e+06	2.8800000e+02	5.5881014e+18	2.2219940e-01
1.2500000e+06	2.8800000e+02	5.5207245e+18	2.1952030e-01
1.2600000e+06	2.8800000e+02	5.4541600e+18	2.1687349e-01
1.2700000e+06	2.8800000e+02	5.3883981e+18	2.1425861e-01
1.2800000e+06	2.8800000e+02	5.3234290e+18	2.1167524e-01
1.2900000e+06	2.8800000e+02	5.2592434e+18	2.0912303e-01
1.3000000e+06	2.8800000e+02	5.1958316e+18	2.0660159e-01
1.3100000e+06	2.8800000e+02	5.1331843e+18	2.0411055e-01
1.3200000e+06	2.8800000e+02	5.0712925e+18	2.0164955e-01
1.3300000e+06	2.8800000e+02	5.0101469e+18	1.9921822e-01
1.3400000e+06	2.8800000e+02	4.9497385e+18	1.9681621e-01
1.3500000e+06	2.8800000e+02	4.8900585e+18	1.9444315e-01
1.3600000e+06	2.8800000e+02	4.8310980e+18	1.9209871e-01
1.3700000e+06	2.8800000e+02	4.7728485e+18	1.8978254e-01
1.3800000e+06	2.8800000e+02	4.7153012e+18	1.8749429e-01
1.3900000e+06	2.8800000e+02	4.6584479e+18	1.8523363e-01
1.4000000e+06	2.8800000e+02	4.6022800e+18	1.8300023e-01
1.4100000e+06	2.8800000e+02	4.5467894e+18	1.8079376e-01
1.4200000e+06	2.8800000e+02	4.4919678e+18	1.7861389e-01
1.4300000e+06	2.8800000e+02	4.4378072e+18	1.7646031e-01
1.4400000e+06	2.8800000e+02	4.3842996e+18	1.7433269e-01
1.4500000e+06	2.8800000e+02	4.3314372e+18	1.7223072e-01
1.4600000e+06	2.8800000e+02	4.2792122e+18	1.7015410e-01
1.4700000e+06	2.8800000e+02	4.2276168e+18	1.6810252e-01
1.4800000e+06	2.8800000e+02	4.1766436e+18	1.6607567e-01
1.4900000e+06	2.8800000e+02	4.1262849e+18	1.6407326e-01
1.5000000e+06	2.8800000e+02	4.0765335e+18	1.6209500e-01
1.5100000e+06	2.8800000e+02	4.0273819e+18	1.6014059e-01
1.5200000e+06	2.8800000e+02	3.9788229e+18	1.5820974e-01
1.5300000e+06	2.8800000e+02	3.9308494e+18	1.5630217e-01
1.5400000e+06	2.8800000e+02	3.8834543e+18	1.5441760e-01
1.5500000e+06	2.8800000e+02	3.8366307e+18	1.5255576e-01
1.5600000e+06	2.8800000e+02	3.7903717e+18	1.5071636e-01
1.5700000e+06	2.8800000e+02	3.7446704e+18	1.4889914e-01
1.5800000e+06	2.8800000e+02	3.6995201e+18	1.4710383e-01
1.5900000e+06	2.8800000e+02	3.6549142e+18	1.4533017e-01
1.6000000e+06	2.8800000e+02	3.6108462e+18	1.4357790e-01
1.6100000e+06	2.8800000e+02	3.5673094e+18	1.4184675e-01
1.6200000e+06	2.8800000e+02	3.5242977e+18	1.4013647e-01
1.6300000e+06	2.8800000e+02	3.4818045e+18	1.3844682e-01
1.6400000e+06	2.8800000e+02	3.4398236e+18	1.3677754e-01
1.6500000e+06	2.8800000e+02	3.3983490e+18	1.3512838e-01
1.6600000e+06	2.8800000e+02	3.3573744e+18	1.3349911e-01
1.6700000e+06	2.8800000e+02	3.3168938e+18	1.3188948e-01
1.6800000e+06	2.8800000e+02	3.2769013e+18	1.3029927e-01
1.6900000e+06	2.8800000e+02	3.2373911e+18	1.2872822e-01
1.7000000e+06	2.8800000e+02	3.1983572e+18	1.2717612e-01
1.7100000e+06	2.8800000e+02	3.1597939e+18	1.2564273e-01
1.7200000e+06	2.8800000e+02	3.1216956e+18	1.2412783e-01
1.7300000e+06	2.8800000e+02	3.0840567e+18	1.2263119e-01
1.7400000e+06	2.8800000e+02	3.0468716e+18	1.2115260e-01
1.7500000e+06	2.8800000e+02	3.0101348e+18	1.1969184e-01
1.7600000e+06	2.8800000e+02	2.9738410e+18	1.1824869e-01
1.7700000e+06	2.8800000e+02	2.9379848e+18	1.1682294e-01
1.7800000e+06	2.8800000e+02	2.9025609e+18	1.1541439e-01
1.7900000e+06	2.8800000e+02	2.8675641e+18	1.1402281e-01
1.8000000e+06	2.8800000e+02	2.8329893e+18	1.1264801e-01
1.8100000e+06	2.8800000e+02	2.7988314e+18	1.1128979e-01
1.8200000e+06	2.8800000e+02	2.7650853e+18	1.0994795e-01
1.8300000e+06	2.8800000e+02	2.7317461e+18	1.0862228e-01
1.8400000e+06	2.8800000e+02	2.6988088e+18	1.0731260e-01
1.8500000e+06	2.8800000e+02	2.6662687e+18	1.0601871e-01
1.8600000e+06	2.8800000e+02	2.6341210e+18	1.0474042e-01
1.8700000e+06	2.8800000e+02	2.6023609e+18	1.0347755e-01
1.8800000e+06	2.8800000e+02	2.5709836e+18	1.0222990e-01
1.8900000e+06	2.8800000e+02	2.5399848e+18	1.0099729e-01
1.9000000e+06	2.8800000e+02	2.5093596e+18	9.9779543e-02
1.9100000e+06	2.8800000e+02	2.4791038e+18	9.8576480e-02
1.9200000e+06	2.8800000e+02	2.4492127e+18	9.7387923e-02
1.9300000e+06	2.8800000e+02	2.4196820e+18	9.6213697e-02
1.9400000e+06	2.8800000e+02	2.3905074e+18	9.5053629e-02
1.9500000e+06	2.8800000e+02	2.3616846e+18	9.3907547e-02
1.9600000e+06	2.8800000e+02	2.3332093e+18	9.2775285e-02
1.9700000e+06	2.8800000e+02	2.3050773e+18	9.1656674e-02
1.9800000e+06	2.8800000e+02	2.2772845e+18	9.0551550e-02
1.9900000e+06	2.8800000e+02	2.2498268e+18	8.9459752e-02
2.0000000e+06	2.8800000e+02	2.2227002e+18	8.8381117e-02
2.0100000e+06	2.8800000e+02	2.1959006e+18	8.7315487e-02
2.0200000e+06	2.8800000e+02	2.1694242e+18	8.6262706e-02
2.0300000e+06	2.8800000e+02	2.1432670e+18	8.5222619e-02
2.0400000e+06	2.8800000e+02	2.1174252e+18	8.4195072e-02
2.0500000e+06	2.8800000e+02	2.0918949e+18	8.3179915e-02
2.0600000e+06	2.8800000e+02	2.0666725e+18	8.2176998e-02
2.0700000e+06	2.8800000e+02	2.0417542e+18	8.1186172e-02
2.0800000e+06	2.8800000e+02	2.0171364e+18	8.0207294e-02
2.0900000e+06	2.8800000e+02	1.9928154e+18	7.9240218e-02
2.1000000e+06	2.8800000e+02	1.9687876e+18	7.8284802e-02
2.1100000e+06	2.8800000e+02	1.9450495e+18	7.7340906e-02
2.1200000e+06	2.8800000e+02	1.9215976e+18	7.6408391e-02
2.1300000e+06	2.8800000e+02	1.8984285e+18	7.5487119e-02
2.1400000e+06	2.8800000e+02	1.8755388e+18	7.4576955e-02
2.1500000e+06	2.8800000e+02	1.8529250e+18	7.3677766e-02
2.1600000e+06	2.8800000e+02	1.8305839e+18	7.2789418e-02
2.1700000e+06	2.8800000e+02	1.8085122e+18	7.1911780e-02
2.1800000e+06	2.8800000e+02	1.7867066e+18	7.1044725e-02
2.1900000e+06	2.8800000e+02	1.7651639e+18	7.0188124e-02
2.2000000e+06	2.8800000e+02	1.7438809e+18	6.9341852e-02
2.2100000e+06	2.8800000e+02	1.7228546e+18	6.8505782e-02
2.2200000e+06	2.8800000e+02	1.7020818e+18	6.7679794e-02
2.2300000e+06	2.8800000e+02	1.6815594e+18	6.6863765e-02
2.2400000e+06	2.8800000e+02	1.6612845e+18	6.6057575e-02
2.2500000e+06	2.8800000e+02	1.6412541e+18	6.5261105e-02
2.2600000e+06	2.8800000e+02	1.6214651e+18	6.4474238e-02
2.2700000e+06	2.8800000e+02	1.6019148e+18	6.3696859e-02
2.2800000e+06	2.8800000e+02	1.5826002e+18	6.2928853e-02
2.2900000e+06	2.8800000e+02	1.5635184e+18	6.2170106e-02
2.3000000e+06	2.8800000e+02	1.5446668e+18	6.1420509e-02
2.3100000e+06	2.8800000e+02	1.5260424e+18	6.0679949e-02
2.3200000e+06	2.8800000e+02	1.5076426e+18	5.9948318e-02
2.3300000e+06	2.8800000e+02	1.4894646e+18	5.9225509e-02
2.3400000e+06	2.8800000e+02	1.4715059e+18	5.8511415e-02
2.3500000e+06	2.8800000e+02	1.4537636e+18	5.7805930e-02
2.3600000e+06	2.8800000e+02	1.4362353e+18	5.7108952e-02
2.3700000e+06	2.8800000e+02	1.4189183e+18	5.6420378e-02
2.3800000e+06	2.8800000e+02	1.4018101e+18	5.5740106e-02
2.3900000e+06	2.8800000e+02	1.3849082e+18	5.5068036e-02
2.4000000e+06	2.8800000e+02	1.3682101e+18	5.4404069e-02
2.4100000e+06	2.8800000e+02	1.3517133e+18	5.3748108e-02
2.4200000e+06	2.8800000e+02	1.3354154e+18	5.3100056e-02
2.4300000e+06	2.8800000e+02	1.3193140e+18	5.2459817e-02
2.4400000e+06	2.8800000e+02	1.3034068e+18	5.1827299e-02
2.4500000e+06	2.8800000e+02	1.2876913e+18	5.1202406e-02
2.4600000e+06	2.8800000e+02	1.2721654e+18	5.0585048e-02
2.4700000e+06	2.8800000e+02	1.2568266e+18	4.9975134e-02
2.4800000e+06	2.8800000e+02	1.2416728e+18	4.9372573e-02
2.4900000e+06	2.8800000e+02	1.2267017e+18	4.8777278e-02
2.5000000e+06	2.8800000e+02	1.2119111e+18	4.8189160e-02
2.5100000e+06	2.8800000e+02	1.1972988e+18	4.7608133e-02
2.5200000e+06	2.8800000e+02	1.1828627e+18	4.7034112e-02
2.5300000e+06	2.8800000e+02	1.1686007e+18	4.6467012e-02
2.5400000e+06	2.8800000e+02	1.1545107e+18	4.5906750e-02
2.5500000e+06	2.8800000e+02	1.1405905e+18	4.5353243e-02
2.5600000e+06	2.8800000e+02	1.1268381e+18	4.4806409e-02
2.5700000e+06	2.8800000e+02	1.1132516e+18	4.4266169e-02
2.5800000e+06	2.8800000e+02	1.0998289e+18	4.3732443e-02
2.5900000e+06	2.8800000e+02	1.0865681e+18	4.3205152e-02
2.6000000e+06	2.8800000e+02	1.0734671e+18	4.2684218e-02
2.6100000e+06	2.8800000e+02	1.0605241e+18	4.2169566e-02
2.6200000e+06	2.8800000e+02	1.0477371e+18	4.1661119e-02
2.6300000e+06	2.8800000e+02	1.0351043e+18	4.1158802e-02
2.6400000e+06	2.8800000e+02	1.0226239e+18	4.0662542e-02
2.6500000e+06	2.8800000e+02	1.0102939e+18	4.0172265e-02
2.6600000e+06	2.8800000e+02	9.9811254e+17	3.9687900e-02
2.6700000e+06	2.8800000e+02	9.8607809e+17	3.9209374e-02
2.6800000e+06	2.8800000e+02	9.7418875e+17	3.8736619e-02
2.6900000e+06	2.8800000e+02	9.6244275e+17	3.8269563e-02
2.7000000e+06	2.8800000e+02	9.5083838e+17	3.7808139e-02
2.7100000e+06	2.8800000e+02	9.3937393e+17	3.7352279e-02
2.7200000e+06	2.8800000e+02	9.2804770e+17	3.6901915e-02
2.7300000e+06	2.8800000e+02	9.1685804e+17	3.6456981e-02
2.7400000e+06	2.8800000e+02	9.0580329e+17	3.6017411e-02
2.7500000e+06	2.8800000e+02	8.9488183e+17	3.5583142e-02
2.7600000e+06	2.8800000e+02	8.8409206e+17	3.5154109e-02
2.7700000e+06	2.8800000e+02	8.7343237e+17	3.4730248e-02
2.7800000e+06	2.8800000e+02	8.6290122e+17	3.4311498e-02
2.7900000e+06	2.8800000e+02	8.5249704e+17	3.3897798e-02
2.8000000e+06	2.8800000e+02	8.4221831e+17	3.3489085e-02
2.8100000e+06	2.8800000e+02	8.3206351e+17	3.3085300e-02
2.8200000e+06	2.8800000e+02	8.2203115e+17	3.2686384e-02
2.8300000e+06	2.8800000e+02	8.1211975e+17	3.2292277e-02
2.8400000e+06	2.8800000e+02	8.0232785e+17	3.1902923e-02
2.8500000e+06	2.8800000e+02	7.9265402e+17	3.1518262e-02
2.8600000e+06	2.8800000e+02	7.8309682e+17	3.1138240e-02
2.8700000e+06	2.8800000e+02	7.7365486e+17	3.0762800e-02
2.8800000e+06	2.8800000e+02	7.6432675e+17	3.0391886e-02
2.8900000e+06	2.8800000e+02	7.5511110e+17	3.0025445e-02
2.9000000e+06	2.8800000e+02	7.4600657e+17	2.9663422e-02
2.9100000e+06	2.8800000e+02	7.3701181e+17	2.9305764e-02
2.9200000e+06	2.8800000e+02	7.2812551e+17	2.8952419e-02
2.9300000e+06	2.8800000e+02	7.1934635e+17	2.8603333e-02
2.9400000e+06	2.8800000e+02	7.1067304e+17	2.8258457e-02
2.9500000e+06	2.8800000e+02	7.0210431e+17	2.7917739e-02
2.9600000e+06	2.8800000e+02	6.9363889e+17	2.7581129e-02
2.9700000e+06	2.8800000e+02	6.8527555e+17	2.7248578e-02
2.9800000e+06	2.8800000e+02	6.7701304e+17	2.6920036e-02
2.9900000e+06	2.8800000e+02	6.6885015e+17	2.6595455e-02
3.0000000e+06	2.8800000e+02	6.6078569e+17	2.6274788e-02
3.0100000e+06	2.8800000e+02	6.5281846e+17	2.5957988e-02
3.0200000e+06	2.8800000e+02	6.4494729e+17	2.5645007e-02
3.0300000e+06	2.8800000e+02	6.3717103e+17	2.5335800e-02
3.0400000e+06	2.8800000e+02	6.2948852e+17	2.5030321e-02
3.0500000e+06	2.8800000e+02	6.2189865e+17	2.4728525e-02
3.0600000e+06	2.8800000e+02	6.1440029e+17	2.4430368e-02
3.0700000e+06	2.8800000e+02	6.0699234e+17	2.4135806e-02
3.0800000e+06	2.8800000e+02	5.9967370e+17	2.3844796e-02
3.0900000e+06	2.8800000e+02	5.9244331e+17	2.3557294e-02
3.1000000e+06	2.8800000e+02	5.8530010e+17	2.3273259e-02
3.1100000e+06	2.8800000e+02	5.7824302e+17	2.2992648e-02
3.1200000e+06	2.8800000e+02	5.7127102e+17	2.2715421e-02
3.1300000e+06	2.8800000e+02	5.6438309e+17	2.2441537e-02
3.1400000e+06	2.8800000e+02	5.5757821e+17	2.2170955e-02
3.1500000e+06	2.8800000e+02	5.5085537e+17	2.1903635e-02
3.1600000e+06	2.8800000e+02	5.4421359e+17	2.1639538e-02
3.1700000e+06	2.8800000e+02	5.3765190e+17	2.1378626e-02
3.1800000e+06	2.8800000e+02	5.3116932e+17	2.1120859e-02
3.1900000e+06	2.8800000e+02	5.2476490e+17	2.0866201e-02
3.2000000e+06	2.8800000e+02	5.1843770e+17	2.0614613e-02
3.2100000e+06	2.8800000e+02	5.1218679e+17	2.0366058e-02
3.2200000e+06	2.8800000e+02	5.0601125e+17	2.0120500e-02
3.2300000e+06	2.8800000e+02	4.9991016e+17	1.9877903e-02
3.2400000e+06	2.8800000e+02	4.9388264e+17	1.9638231e-02
3.2500000e+06	2.8800000e+02	4.8792780e+17	1.9401449e-02
3.2600000e+06	2.8800000e+02	4.8204475e+17	1.9167522e-02
3.2700000e+06	2.8800000e+02	4.7623264e+17	1.8936415e-02
3.2800000e+06	2.8800000e+02	4.7049060e+17	1.8708095e-02
3.2900000e+06	2.8800000e+02	4.6481780e+17	1.8482527e-02
3.3000000e+06	2.8800000e+02	4.5921340e+17	1.8259680e-02
3.3100000e+06	2.8800000e+02	4.5367657e+17	1.8039519e-02
3.3200000e+06	2.8800000e+02	4.4820649e+17	1.7822013e-02
3.3300000e+06	2.8800000e+02	4.4280237e+17	1.7607129e-02
3.3400000e+06	2.8800000e+02	4.3746341e+17	1.7394836e-02
3.3500000e+06	2.8800000e+02	4.3218883e+17	1.7185103e-02
3.3600000e+06	2.8800000e+02	4.2697784e+17	1.6977899e-02
3.3700000e+06	2.8800000e+02	4.2182968e+17	1.6773193e-02
3.3800000e+06	2.8800000e+02	4.1674359e+17	1.6570955e-02
3.3900000e+06	2.8800000e+02	4.1171883e+17	1.6371155e-02
3.4000000e+06	2.8800000e+02	4.0675465e+17	1.6173765e-02
3.4100000e+06	2.8800000e+02	4.0185032e+17	1.5978754e-02
3.4200000e+06	2.8800000e+02	3.9700513e+17	1.5786095e-02
3.4300000e+06	2.8800000e+02	3.9221836e+17	1.5595759e-02
3.4400000e+06	2.8800000e+02	3.8748930e+17	1.5407718e-02
3.4500000e+06	2.8800000e+02	3.8281726e+17	1.5221944e-02
3.4600000e+06	2.8800000e+02	3.7820155e+17	1.5038410e-02
3.4700000e+06	2.8800000e+02	3.7364150e+17	1.4857088e-02
3.4800000e+06	2.8800000e+02	3.6913643e+17	1.4677953e-02
3.4900000e+06	2.8800000e+02	3.6468567e+17	1.4500978e-02
3.5000000e+06	2.8800000e+02	3.6028858e+17	1.4326137e-02
3.5100000e+06	2.8800000e+02	3.5594451e+17	1.4153404e-02
3.5200000e+06	2.8800000e+02	3.5165281e+17	1.3982753e-02
3.5300000e+06	2.8800000e+02	3.4741286e+17	1.3814160e-02
3.5400000e+06	2.8800000e+02	3.4322403e+17	1.3647600e-02
3.5500000e+06	2.8800000e+02	3.3908571e+17	1.3483048e-02
3.5600000e+06	2.8800000e+02	3.3499728e+17	1.3320480e-02
3.5700000e+06	2.8800000e+02	3.3095815e+17	1.3159872e-02
3.5800000e+06	2.8800000e+02	3.2696772e+17	1.3001201e-02
3.5900000e+06	2.8800000e+02	3.2302540e+17	1.2844443e-02
3.6000000e+06	2.8800000e+02	3.1913062e+17	1.2689575e-02
3.6100000e+06	2.8800000e+02	3.1528279e+17	1.2536574e-02
3.6200000e+06	2.8800000e+02	3.1148136e+17	1.2385418e-02
3.6300000e+06	2.8800000e+02	3.0772577e+17	1.2236084e-02
3.6400000e+06	2.8800000e+02	3.0401545e+17	1.2088551e-02
3.6500000e+06	2.8800000e+02	3.0034988e+17	1.1942797e-02
3.6600000e+06	2.8800000e+02	2.9672850e+17	1.1798800e-02
3.6700000e+06	2.8800000e+02	2.9315078e+17	1.1656540e-02
3.6800000e+06	2.8800000e+02	2.8961620e+17	1.1515995e-02
3.6900000e+06	2.8800000e+02	2.8612424e+17	1.1377144e-02
3.7000000e+06	2.8800000e+02	2.8267438e+17	1.1239967e-02
3.7100000e+06	2.8800000e+02	2.7926612e+17	1.1104445e-02
3.7200000e+06	2.8800000e+02	2.7589895e+17	1.0970556e-02
3.7300000e+06	2.8800000e+02	2.7257238e+17	1.0838282e-02
3.7400000e+06	2.8800000e+02	2.6928591e+17	1.0707602e-02
3.7500000e+06	2.8800000e+02	2.6603908e+17	1.0578499e-02
3.7600000e+06	2.8800000e+02	2.6283139e+17	1.0450951e-02
3.7700000e+06	2.8800000e+02	2.5966238e+17	1.0324942e-02
3.7800000e+06	2.8800000e+02	2.5653157e+17	1.0200452e-02
3.7900000e+06	2.8800000e+02	2.5343852e+17	1.0077463e-02
3.8000000e+06	2.8800000e+02	2.5038276e+17	9.9559572e-03
3.8100000e+06	2.8800000e+02	2.4736384e+17	9.8359162e-03
3.8200000e+06	2.8800000e+02	2.4438133e+17	9.7173225e-03
3.8300000e+06	2.8800000e+02	2.4143477e+17	9.6001587e-03
3.8400000e+06	2.8800000e+02	2.3852374e+17	9.4844076e-03
