1196	1.8331E-17
1196.05	1.8339E-17
1196.1	1.8316E-17
1196.15	1.8286E-17
1196.2	1.8259E-17
1196.25	1.8253E-17
1196.3	1.8286E-17
1196.35	1.8335E-17
1196.4	1.8323E-17
1196.45	1.8336E-17
1196.5	1.8358E-17
1196.55	1.8323E-17
1196.6	1.8373E-17
1196.65	1.8362E-17
1196.7	1.8352E-17
1196.75	1.823E-17
1196.8	1.8376E-17
1196.85	1.8378E-17
1196.9	1.8422E-17
1196.95	1.8365E-17
1197	1.8356E-17
1197.05	1.8381E-17
1197.1	1.8415E-17
1197.15	1.8421E-17
1197.2	1.8339E-17
1197.25	1.8375E-17
1197.3	1.832E-17
1197.35	1.8341E-17
1197.4	1.8382E-17
1197.45	1.836E-17
1197.5	1.8362E-17
1197.55	1.8343E-17
1197.6	1.8371E-17
1197.65	1.8341E-17
1197.7	1.8402E-17
1197.75	1.8435E-17
1197.8	1.8443E-17
1197.85	1.8352E-17
1197.9	1.8387E-17
1197.95	1.845E-17
1198	1.8431E-17
1198.05	1.8386E-17
1198.1	1.837E-17
1198.15	1.8395E-17
1198.2	1.833E-17
1198.25	1.8374E-17
1198.3	1.8424E-17
1198.35	1.8369E-17
1198.4	1.8361E-17
1198.45	1.8263E-17
1198.5	1.8283E-17
1198.55	1.8319E-17
1198.6	1.8326E-17
1198.65	1.8304E-17
1198.7	1.8365E-17
1198.75	1.8287E-17
1198.8	1.828E-17
1198.85	1.8194E-17
1198.9	1.8235E-17
1198.95	1.8247E-17
1199	1.8262E-17
1199.05	1.8226E-17
1199.1	1.8192E-17
1199.15	1.8261E-17
1199.2	1.8403E-17
1199.25	1.8414E-17
1199.3	1.8425E-17
1199.35	1.8363E-17
1199.4	1.8437E-17
1199.45	1.8391E-17
1199.5	1.8384E-17
1199.55	1.8332E-17
1199.6	1.8335E-17
1199.65	1.8248E-17
1199.7	1.8338E-17
1199.75	1.8325E-17
1199.8	1.84E-17
1199.85	1.8385E-17
1199.9	1.842E-17
1199.95	1.8445E-17
1200	1.8458E-17
1200.05	1.8482E-17
1200.1	1.8347E-17
1200.15	1.8418E-17
1200.2	1.8413E-17
1200.25	1.8395E-17
1200.3	1.8434E-17
1200.35	1.8395E-17
1200.4	1.8398E-17
1200.45	1.8363E-17
