1196	1.7675E-17
1196.05	1.7747E-17
1196.1	1.7758E-17
1196.15	1.7846E-17
1196.2	1.772E-17
1196.25	1.7757E-17
1196.3	1.7766E-17
1196.35	1.7721E-17
1196.4	1.7719E-17
1196.45	1.7693E-17
1196.5	1.7658E-17
1196.55	1.7674E-17
1196.6	1.7618E-17
1196.65	1.7682E-17
1196.7	1.7653E-17
1196.75	1.7623E-17
1196.8	1.7619E-17
1196.85	1.7613E-17
1196.9	1.7593E-17
1196.95	1.762E-17
1197	1.7636E-17
1197.05	1.7661E-17
1197.1	1.7673E-17
1197.15	1.764E-17
1197.2	1.7697E-17
1197.25	1.7677E-17
1197.3	1.7769E-17
1197.35	1.783E-17
1197.4	1.7777E-17
1197.45	1.7708E-17
1197.5	1.7738E-17
1197.55	1.7659E-17
1197.6	1.7604E-17
1197.65	1.7642E-17
1197.7	1.7758E-17
1197.75	1.7777E-17
1197.8	1.775E-17
1197.85	1.7718E-17
1197.9	1.7716E-17
1197.95	1.772E-17
1198	1.7667E-17
1198.05	1.7596E-17
1198.1	1.7585E-17
1198.15	1.7624E-17
1198.2	1.766E-17
1198.25	1.7654E-17
1198.3	1.7678E-17
1198.35	1.7789E-17
1198.4	1.7754E-17
1198.45	1.7769E-17
1198.5	1.7792E-17
1198.55	1.7751E-17
1198.6	1.7689E-17
1198.65	1.7695E-17
1198.7	1.7699E-17
1198.75	1.7789E-17
1198.8	1.7808E-17
1198.85	1.7719E-17
1198.9	1.7692E-17
1198.95	1.776E-17
1199	1.7769E-17
1199.05	1.7714E-17
1199.1	1.7701E-17
1199.15	1.7768E-17
1199.2	1.771E-17
1199.25	1.7702E-17
1199.3	1.7659E-17
1199.35	1.7645E-17
1199.4	1.756E-17
1199.45	1.7618E-17
1199.5	1.7633E-17
1199.55	1.7636E-17
1199.6	1.7667E-17
1199.65	1.7788E-17
1199.7	1.7788E-17
1199.75	1.7757E-17
1199.8	1.7707E-17
1199.85	1.7773E-17
1199.9	1.7785E-17
1199.95	1.7753E-17
1200	1.7693E-17
1200.05	1.7649E-17
1200.1	1.7655E-17
1200.15	1.7603E-17
1200.2	1.7524E-17
1200.25	1.755E-17
1200.3	1.7529E-17
1200.35	1.7503E-17
1200.4	1.7541E-17
1200.45	1.7569E-17
1200.5	1.7582E-17
1200.55	1.7655E-17
1200.6	1.7685E-17
1200.65	1.7656E-17
1200.7	1.7701E-17
1200.75	1.7715E-17
1200.8	1.7635E-17
1200.85	1.7597E-17
1200.9	1.7688E-17
1200.95	1.7724E-17
1201	1.76E-17
1201.05	1.7574E-17
1201.1	1.7583E-17
1201.15	1.7689E-17
1201.2	1.7733E-17
1201.25	1.7726E-17
1201.3	1.781E-17
1201.35	1.7853E-17
1201.4	1.7911E-17
1201.45	1.781E-17
1201.5	1.7807E-17
1201.55	1.7723E-17
1201.6	1.7728E-17
1201.65	1.7731E-17
1201.7	1.7762E-17
1201.75	1.7703E-17
1201.8	1.7759E-17
1201.85	1.7791E-17
1201.9	1.7609E-17
1201.95	1.7674E-17
1202	1.7716E-17
1202.05	1.7702E-17
1202.1	1.7661E-17
1202.15	1.774E-17
1202.2	1.7761E-17
1202.25	1.7797E-17
1202.3	1.7834E-17
1202.35	1.7788E-17
1202.4	1.775E-17
1202.45	1.7756E-17
1202.5	1.7695E-17
1202.55	1.7698E-17
1202.6	1.7683E-17
1202.65	1.7705E-17
1202.7	1.7668E-17
1202.75	1.7659E-17
1202.8	1.7595E-17
1202.85	1.7631E-17
1202.9	1.7685E-17
1202.95	1.7601E-17
1203	1.7562E-17
1203.05	1.7591E-17
1203.1	1.7648E-17
1203.15	1.7683E-17
1203.2	1.7602E-17
1203.25	1.7621E-17
1203.3	1.7706E-17
1203.35	1.7662E-17
1203.4	1.7606E-17
1203.45	1.764E-17
1203.5	1.7684E-17
1203.55	1.7735E-17
1203.6	1.7688E-17
1203.65	1.7734E-17
1203.7	1.7801E-17
1203.75	1.782E-17
1203.8	1.7768E-17
1203.85	1.773E-17
1203.9	1.7628E-17
1203.95	1.7707E-17
1204	1.7713E-17
1204.05	1.7606E-17
1204.1	1.7655E-17
1204.15	1.7636E-17
1204.2	1.7653E-17
1204.25	1.7589E-17
1204.3	1.755E-17
1204.35	1.7601E-17
1204.4	1.7669E-17
1204.45	1.7631E-17
1204.5	1.7601E-17
1204.55	1.7543E-17
1204.6	1.7667E-17
1204.65	1.7701E-17
1204.7	1.7675E-17
1204.75	1.7599E-17
1204.8	1.7673E-17
1204.85	1.7765E-17
1204.9	1.7757E-17
1204.95	1.7678E-17
1205	1.7671E-17
1205.05	1.7649E-17
1205.1	1.7684E-17
1205.15	1.7656E-17
1205.2	1.7656E-17
1205.25	1.7699E-17
1205.3	1.7645E-17
1205.35	1.7598E-17
1205.4	1.7581E-17
1205.45	1.7594E-17
1205.5	1.7632E-17
1205.55	1.7665E-17
1205.6	1.7656E-17
1205.65	1.778E-17
1205.7	1.7773E-17
1205.75	1.7746E-17
1205.8	1.7698E-17
1205.85	1.7794E-17
1205.9	1.7903E-17
1205.95	1.7806E-17
1206	1.7739E-17
1206.05	1.7768E-17
1206.1	1.7742E-17
1206.15	1.7746E-17
1206.2	1.7774E-17
1206.25	1.7754E-17
1206.3	1.7746E-17
1206.35	1.7743E-17
1206.4	1.7762E-17
1206.45	1.7681E-17
1206.5	1.765E-17
1206.55	1.7689E-17
1206.6	1.7627E-17
1206.65	1.7602E-17
1206.7	1.7525E-17
1206.75	1.7611E-17
1206.8	1.7678E-17
1206.85	1.7622E-17
1206.9	1.7585E-17
1206.95	1.7638E-17
1207	1.7656E-17
1207.05	1.7674E-17
1207.1	1.7614E-17
1207.15	1.7627E-17
1207.2	1.774E-17
1207.25	1.776E-17
1207.3	1.7671E-17
1207.35	1.7667E-17
1207.4	1.7796E-17
1207.45	1.7788E-17
1207.5	1.7629E-17
1207.55	1.7601E-17
1207.6	1.7607E-17
1207.65	1.768E-17
1207.7	1.7658E-17
1207.75	1.7604E-17
1207.8	1.7622E-17
1207.85	1.7645E-17
1207.9	1.7565E-17
1207.95	1.7559E-17
1208	1.7653E-17
1208.05	1.7685E-17
1208.1	1.7621E-17
1208.15	1.7591E-17
1208.2	1.7591E-17
1208.25	1.7576E-17
1208.3	1.7626E-17
1208.35	1.7537E-17
1208.4	1.756E-17
1208.45	1.7573E-17
1208.5	1.7617E-17
1208.55	1.762E-17
1208.6	1.7563E-17
1208.65	1.7548E-17
1208.7	1.7677E-17
1208.75	1.7626E-17
1208.8	1.7519E-17
1208.85	1.7578E-17
1208.9	1.7621E-17
1208.95	1.7606E-17
1209	1.7443E-17
1209.05	1.7412E-17
1209.1	1.7461E-17
1209.15	1.7396E-17
1209.2	1.7426E-17
1209.25	1.7366E-17
1209.3	1.7434E-17
1209.35	1.749E-17
1209.4	1.7499E-17
1209.45	1.7418E-17
1209.5	1.7446E-17
1209.55	1.7387E-17
1209.6	1.743E-17
1209.65	1.744E-17
1209.7	1.7384E-17
1209.75	1.7425E-17
1209.8	1.7491E-17
1209.85	1.7432E-17
1209.9	1.7381E-17
1209.95	1.7328E-17
1210	1.7402E-17
1210.05	1.7394E-17
1210.1	1.7336E-17
1210.15	1.7385E-17
1210.2	1.7376E-17
1210.25	1.7323E-17
1210.3	1.7347E-17
1210.35	1.7215E-17
1210.4	1.7193E-17
1210.45	1.7227E-17
1210.5	1.7161E-17
1210.55	1.7114E-17
1210.6	1.7118E-17
1210.65	1.721E-17
1210.7	1.7261E-17
1210.75	1.7181E-17
1210.8	1.7141E-17
1210.85	1.7228E-17
1210.9	1.7291E-17
1210.95	1.7248E-17
1211	1.7246E-17
1211.05	1.733E-17
1211.1	1.7385E-17
1211.15	1.7291E-17
1211.2	1.7208E-17
1211.25	1.7198E-17
1211.3	1.723E-17
1211.35	1.7215E-17
1211.4	1.7155E-17
1211.45	1.7125E-17
1211.5	1.7183E-17
1211.55	1.7135E-17
1211.6	1.7085E-17
1211.65	1.7021E-17
1211.7	1.7044E-17
1211.75	1.7101E-17
1211.8	1.7058E-17
1211.85	1.6962E-17
1211.9	1.7034E-17
1211.95	1.7045E-17
1212	1.7079E-17
1212.05	1.7047E-17
1212.1	1.7064E-17
1212.15	1.7019E-17
1212.2	1.7018E-17
1212.25	1.7044E-17
1212.3	1.7004E-17
1212.35	1.7055E-17
1212.4	1.7118E-17
