190.077	4.37908e-18
190.204	4.53661e-18
190.332	4.63152e-18
190.460	4.45532e-18
190.587	4.16440e-18
190.715	3.96559e-18
190.843	3.93108e-18
190.970	3.99233e-18
191.098	4.10061e-18
191.226	4.41654e-18
191.353	4.84122e-18
191.481	5.05498e-18
191.608	4.91774e-18
191.736	4.80712e-18
191.863	4.95311e-18
191.991	4.82987e-18
192.118	4.33941e-18
192.246	3.99511e-18
192.373	4.06293e-18
192.500	4.39735e-18
192.628	4.61281e-18
192.755	4.64203e-18
192.883	4.85261e-18
193.010	5.48878e-18
193.137	5.93763e-18
193.264	5.53582e-18
193.392	4.92284e-18
193.519	4.49095e-18
193.646	4.18987e-18
193.773	4.12167e-18
193.901	4.25157e-18
194.028	4.46842e-18
194.155	4.82256e-18
194.282	5.29246e-18
194.409	5.52591e-18
194.536	5.59506e-18
194.663	5.87575e-18
194.791	5.79255e-18
194.918	5.07174e-18
195.045	4.39352e-18
195.172	4.08490e-18
195.299	4.04132e-18
195.426	4.11606e-18
195.553	4.21077e-18
195.680	4.43610e-18
195.806	5.13564e-18
195.933	6.29676e-18
196.060	6.94819e-18
196.187	6.44952e-18
196.314	5.55647e-18
196.441	4.79258e-18
196.568	4.29023e-18
196.694	4.11484e-18
196.821	4.11846e-18
196.948	4.14967e-18
197.075	4.35364e-18
197.201	4.97848e-18
197.328	5.96884e-18
197.455	6.70193e-18
197.581	6.85196e-18
197.708	6.46302e-18
197.835	5.72606e-18
197.961	4.92550e-18
198.088	4.30211e-18
198.215	3.91506e-18
198.341	3.79798e-18
198.468	3.85435e-18
198.594	4.06875e-18
198.721	4.67933e-18
198.847	5.72471e-18
198.974	6.72164e-18
199.100	7.20282e-18
199.226	6.68808e-18
199.353	5.56870e-18
199.479	4.63866e-18
199.606	4.13764e-18
199.732	3.91230e-18
199.858	3.72856e-18
199.985	3.63755e-18
200.111	3.78733e-18
200.237	4.38897e-18
200.364	5.72122e-18
200.490	7.13235e-18
200.616	7.18687e-18
200.742	6.35058e-18
200.868	5.53180e-18
200.995	4.81489e-18
201.121	4.17824e-18
201.247	3.73982e-18
201.373	3.57502e-18
201.499	3.59884e-18
201.625	3.80528e-18
201.751	4.43648e-18
201.877	5.47842e-18
202.003	6.31601e-18
202.129	6.81551e-18
202.255	6.74524e-18
202.381	5.80690e-18
202.507	4.73530e-18
202.633	4.00503e-18
202.759	3.59240e-18
202.885	3.32431e-18
203.011	3.14491e-18
203.137	3.16851e-18
203.263	3.47442e-18
203.388	4.23111e-18
203.514	5.70236e-18
203.640	7.02099e-18
203.766	6.76288e-18
203.891	5.70589e-18
204.017	4.75949e-18
204.143	3.98114e-18
204.269	3.36134e-18
204.394	2.97273e-18
204.520	2.88617e-18
